pos	verb	ccar	slew	bic
214824	1.0	1.0	0.473684210526	1.0
214828	0.0	0.951612903226	0.0	0.0
214846	0.0	1.0	1.0	1.0
214859	1.0	0.951612903226	1.0	1.0
214866	0.0	1.0	1.0	1.0
215018	1.0	0.951612903226	1.0	1.0
215171	1.0	0.967741935484	0.973684210526	0.0
215196	0.5	1.0	1.0	1.0
215227	1.0	0.967741935484	1.0	1.0
215235	1.0	0.983870967742	1.0	1.0
215246	1.0	0.983870967742	1.0	1.0
215376	1.0	0.983870967742	1.0	1.0
215395	1.0	1.0	0.0	1.0
215399	1.0	0.903225806452	1.0	1.0
215416	1.0	1.0	0.0	1.0
215425	1.0	1.0	0.0	1.0
215462	0.0	1.0	1.0	1.0
215465	1.0	0.983870967742	1.0	1.0
215487	1.0	1.0	1.0	0.0
215501	1.0	0.967741935484	1.0	1.0
216190	1.0	0.951612903226	1.0	1.0
216214	1.0	1.0	1.0	0.0
216215	1.0	1.0	0.736842105263	1.0
216222	1.0	0.758064516129	1.0	1.0
216226	0.0	0.951612903226	0.0	1.0
216240	0.0	0.951612903226	0.0	1.0
216264	1.0	1.0	1.0	0.0
216273	0.0	1.0	1.0	1.0
216289	1.0	1.0	1.0	0.0
216312	1.0	0.983870967742	1.0	1.0
216317	1.0	1.0	1.0	0.0
216318	1.0	1.0	0.921052631579	1.0
216331	1.0	1.0	0.263157894737	1.0
216363	0.0	0.983870967742	0.0	0.0
216374	0.0	0.983870967742	1.0	1.0
216385	1.0	1.0	1.0	0.0
216391	1.0	0.967741935484	1.0	1.0
216413	0.0	1.0	1.0	1.0
216424	1.0	0.967741935484	1.0	1.0
216449	0.0	1.0	1.0	1.0
216452	1.0	1.0	0.921052631579	1.0
216487	1.0	1.0	1.0	0.0
216493	1.0	0.951612903226	1.0	1.0
216496	0.0	1.0	1.0	1.0
216502	1.0	1.0	1.0	0.0
216504	1.0	1.0	1.0	0.0
216509	1.0	1.0	1.0	0.0
216523	0.0	1.0	1.0	1.0
216714	0.0	1.0	1.0	1.0
216727	1.0	0.983870967742	1.0	1.0
216749	1.0	0.983870967742	1.0	1.0
216750	0.0	1.0	0.0	1.0
216752	1.0	1.0	1.0	0.0
217070	1.0	1.0	1.0	0.0
217071	1.0	1.0	1.0	0.0
217073	1.0	1.0	1.0	0.0
217087	1.0	0.838709677419	1.0	1.0
217107	1.0	0.951612903226	1.0	1.0
217115	1.0	1.0	1.0	0.0
219409	0.5	1.0	1.0	1.0
219432	1.0	1.0	0.815789473684	1.0
219540	1.0	1.0	0.289473684211	1.0
219545	1.0	1.0	0.815789473684	1.0
219563	1.0	1.0	0.0	0.0
219566	1.0	0.983870967742	1.0	1.0
232278	0.5	1.0	1.0	1.0
232285	1.0	1.0	0.578947368421	1.0
232301	1.0	0.983870967742	1.0	1.0
232323	1.0	0.870967741935	1.0	1.0
232329	1.0	0.564516129032	1.0	1.0
232422	1.0	1.0	1.0	0.0
232648	0.0	1.0	1.0	1.0
232668	1.0	1.0	1.0	0.0
232904	1.0	1.0	0.947368421053	1.0
232945	1.0	0.709677419355	1.0	1.0
232960	1.0	1.0	1.0	0.0
232965	1.0	1.0	1.0	0.0
232983	0.0	0.532258064516	0.0	1.0
233003	0.0	0.516129032258	0.0	0.0
233005	0.0	0.516129032258	0.0	0.0
233023	1.0	1.0	1.0	0.0
233105	1.0	0.564516129032	1.0	1.0
233111	1.0	1.0	1.0	0.0
233118	1.0	1.0	1.0	0.0
233153	0.0	0.516129032258	0.0	1.0
233210	0.0	1.0	1.0	1.0
233260	0.0	0.483870967742	0.0	0.0
233292	1.0	0.838709677419	1.0	1.0
233296	1.0	0.516129032258	1.0	1.0
233301	1.0	1.0	0.921052631579	1.0
233303	0.0	0.516129032258	0.0	0.0
233308	0.0	0.532258064516	0.0	0.0
233336	1.0	1.0	0.684210526316	1.0
233341	0.0	0.5	0.0	1.0
233382	1.0	0.467741935484	1.0	1.0
233410	0.0	0.467741935484	0.0	0.0
233420	1.0	1.0	1.0	0.0
233478	0.0	1.0	1.0	1.0
233483	0.0	0.451612903226	0.0	0.0
233486	0.0	0.451612903226	0.0	0.0
233487	1.0	1.0	0.736842105263	1.0
233492	0.0	1.0	1.0	1.0
233500	0.0	0.435483870968	0.0	0.0
233501	0.0	0.435483870968	0.0	0.0
244386	1.0	0.725806451613	1.0	1.0
244434	0.5	0.725806451613	1.0	1.0
244437	1.0	0.951612903226	1.0	1.0
244453	1.0	0.983870967742	1.0	1.0
244500	1.0	1.0	0.0	1.0
244578	0.0	0.822580645161	1.0	0.0
244591	0.0	0.822580645161	1.0	1.0
244607	1.0	1.0	0.789473684211	1.0
244609	0.0	0.870967741935	0.0789473684211	0.0
244611	1.0	1.0	1.0	0.0
244686	0.5	1.0	1.0	1.0
244694	1.0	1.0	1.0	0.0
244767	0.5	1.0	0.947368421053	1.0
244768	0.5	1.0	1.0	1.0
244776	1.0	0.661290322581	1.0	1.0
244779	0.0	1.0	0.947368421053	1.0
244784	1.0	0.951612903226	1.0	1.0
244799	0.0	1.0	1.0	1.0
244805	0.0	1.0	1.0	1.0
244816	0.0	1.0	1.0	1.0
244819	0.0	1.0	1.0	1.0
244830	1.0	1.0	0.842105263158	1.0
244852	0.0	0.661290322581	1.0	0.0
244854	0.0	0.677419354839	0.0	0.0
244906	1.0	1.0	1.0	0.0
244930	1.0	0.887096774194	1.0	1.0
246155	0.0	1.0	1.0	1.0
246173	0.0	1.0	1.0	1.0
246217	0.0	1.0	1.0	1.0
246315	0.0	1.0	1.0	1.0
246329	1.0	0.709677419355	1.0	1.0
246356	0.0	1.0	1.0	1.0
246366	1.0	1.0	0.157894736842	1.0
246481	0.0	0.822580645161	0.868421052632	0.0
246514	0.5	1.0	1.0	1.0
246523	1.0	0.822580645161	1.0	1.0
246552	1.0	0.935483870968	1.0	1.0
246620	0.0	1.0	1.0	1.0
246639	1.0	0.822580645161	1.0	1.0
246664	1.0	0.822580645161	1.0	1.0
246667	1.0	0.822580645161	1.0	1.0
246688	1.0	0.983870967742	1.0	1.0
246722	1.0	1.0	0.842105263158	1.0
246744	0.0	0.822580645161	1.0	1.0
246757	0.0	0.774193548387	0.0	0.0
246760	1.0	1.0	0.236842105263	1.0
246804	0.0	1.0	1.0	1.0
246826	0.0	0.822580645161	1.0	1.0
246880	1.0	0.677419354839	0.289473684211	1.0
246920	1.0	0.91935483871	1.0	1.0
246939	1.0	0.887096774194	1.0	1.0
246954	0.5	1.0	0.973684210526	1.0
247744	0.0	1.0	0.789473684211	0.0
247785	1.0	1.0	1.0	0.0
247789	1.0	1.0	1.0	0.0
247791	0.0	0.693548387097	0.789473684211	0.0
247817	1.0	0.91935483871	1.0	1.0
247821	1.0	0.677419354839	1.0	1.0
247823	1.0	1.0	0.210526315789	1.0
247826	1.0	0.983870967742	1.0	1.0
247843	0.5	1.0	1.0	1.0
247898	1.0	1.0	1.0	0.0
247906	1.0	0.516129032258	1.0	1.0
247915	1.0	1.0	1.0	0.0
247920	1.0	0.967741935484	1.0	1.0
247948	1.0	1.0	1.0	0.0
247950	1.0	1.0	1.0	0.0
247957	1.0	1.0	1.0	0.0
247986	1.0	1.0	1.0	0.0
247987	1.0	1.0	0.894736842105	1.0
247990	1.0	1.0	0.842105263158	1.0
248023	0.5	0.967741935484	0.0	0.0
248039	0.5	1.0	1.0	1.0
248062	1.0	1.0	1.0	0.0
248079	1.0	1.0	0.157894736842	1.0
248089	1.0	1.0	0.973684210526	1.0
248095	0.0	0.91935483871	1.0	0.0
251906	1.0	0.983870967742	1.0	1.0
251912	1.0	0.725806451613	0.973684210526	1.0
251923	1.0	0.709677419355	1.0	1.0
251926	0.5	1.0	1.0	1.0
251945	0.0	0.903225806452	0.263157894737	0.0
252042	1.0	0.887096774194	1.0	1.0
252056	1.0	0.983870967742	1.0	1.0
252060	0.5	1.0	1.0	1.0
252070	1.0	0.741935483871	1.0	1.0
252122	1.0	0.596774193548	0.0	0.0
252146	0.5	1.0	1.0	1.0
252161	0.5	1.0	1.0	1.0
252166	1.0	0.983870967742	1.0	1.0
252181	1.0	1.0	0.973684210526	1.0
252184	0.5	1.0	1.0	1.0
252202	1.0	1.0	0.894736842105	1.0
252206	1.0	1.0	0.131578947368	1.0
252212	0.0	0.774193548387	0.105263157895	1.0
252257	1.0	0.758064516129	0.868421052632	0.0
252284	0.0	1.0	1.0	1.0
252416	1.0	0.983870967742	1.0	1.0
252425	0.5	0.983870967742	1.0	1.0
252428	1.0	1.0	1.0	0.0
252437	0.0	0.758064516129	0.0	0.0
252444	0.5	1.0	1.0	1.0
252456	1.0	0.790322580645	1.0	1.0
252459	1.0	0.806451612903	1.0	1.0
252482	1.0	0.983870967742	1.0	1.0
252502	1.0	0.983870967742	1.0	1.0
252517	0.5	1.0	1.0	1.0
252555	1.0	0.983870967742	1.0	1.0
252577	1.0	1.0	1.0	0.0
252581	1.0	1.0	0.894736842105	1.0
252593	1.0	1.0	1.0	0.0
252620	0.5	1.0	1.0	1.0
252631	1.0	1.0	0.868421052632	1.0
257930	1.0	0.983870967742	1.0	1.0
258020	1.0	1.0	1.0	0.0
258021	1.0	1.0	0.0	0.0
258022	0.0	1.0	1.0	1.0
258073	1.0	1.0	1.0	0.0
266917	1.0	1.0	0.0	1.0
266954	1.0	0.983870967742	1.0	1.0
266964	0.0	0.435483870968	0.0	0.0
266970	1.0	0.951612903226	1.0	1.0
266980	1.0	0.467741935484	1.0	1.0
266991	1.0	0.532258064516	0.5	0.0
266994	1.0	0.532258064516	0.342105263158	0.0
267009	1.0	0.903225806452	1.0	1.0
267022	1.0	0.91935483871	1.0	1.0
267033	1.0	0.532258064516	1.0	1.0
267036	1.0	1.0	1.0	0.0
267045	1.0	0.983870967742	1.0	1.0
267087	1.0	0.91935483871	1.0	1.0
267127	1.0	0.983870967742	1.0	1.0
269152	1.0	0.951612903226	1.0	1.0
269155	1.0	1.0	0.289473684211	1.0
269163	1.0	1.0	1.0	0.0
269170	0.0	0.951612903226	0.0	1.0
269181	1.0	0.967741935484	1.0	1.0
269194	1.0	1.0	1.0	0.0
269200	1.0	1.0	1.0	0.0
269227	0.5	1.0	1.0	1.0
269230	1.0	0.983870967742	1.0	1.0
269248	0.0	0.983870967742	0.0526315789474	0.0
269265	1.0	1.0	0.947368421053	1.0
269268	1.0	0.91935483871	1.0	1.0
269286	1.0	0.967741935484	0.0	1.0
269290	1.0	0.983870967742	1.0	1.0
269293	1.0	1.0	1.0	0.0
269317	0.0	0.967741935484	1.0	1.0
269358	1.0	0.967741935484	1.0	1.0
269375	0.5	1.0	1.0	1.0
269446	0.0	0.854838709677	0.631578947368	0.0
269455	1.0	1.0	1.0	0.0
269458	0.0	1.0	1.0	1.0
269495	1.0	0.887096774194	1.0	1.0
269496	1.0	0.983870967742	1.0	1.0
269497	0.0	1.0	1.0	1.0
269506	1.0	1.0	0.368421052632	1.0
269522	1.0	1.0	1.0	0.0
269541	1.0	1.0	1.0	0.0
271829	0.5	0.983870967742	1.0	0.0
271847	0.5	1.0	1.0	1.0
271851	0.5	0.983870967742	1.0	1.0
271916	0.0	1.0	1.0	1.0
271920	1.0	1.0	0.0	1.0
272164	1.0	0.983870967742	1.0	1.0
274643	1.0	0.951612903226	1.0	1.0
274724	1.0	0.854838709677	1.0	1.0
274735	0.0	1.0	1.0	1.0
274791	1.0	0.935483870968	1.0	1.0
274812	1.0	0.935483870968	1.0	1.0
274817	0.0	0.854838709677	0.0	0.0
274825	1.0	0.967741935484	1.0	1.0
274863	1.0	1.0	1.0	0.0
274866	1.0	0.983870967742	1.0	1.0
274893	1.0	0.983870967742	1.0	1.0
274980	1.0	1.0	0.842105263158	1.0
274982	1.0	1.0	0.0	1.0
275054	1.0	0.935483870968	1.0	1.0
275064	1.0	1.0	0.0263157894737	0.0
275138	1.0	0.935483870968	1.0	1.0
275165	1.0	0.983870967742	1.0	1.0
275168	0.0	1.0	1.0	1.0
275195	1.0	0.983870967742	1.0	1.0
275199	1.0	0.935483870968	1.0	1.0
275207	0.0	0.951612903226	0.0	0.0
275243	0.0	0.935483870968	1.0	0.0
275259	1.0	0.983870967742	1.0	1.0
275291	0.0	0.935483870968	1.0	0.0
275294	0.5	0.935483870968	1.0	1.0
275296	1.0	1.0	0.0	1.0
275321	0.5	1.0	0.0	1.0
275331	0.5	1.0	0.0	1.0
275355	1.0	0.983870967742	1.0	1.0
275381	0.0	0.870967741935	0.0	0.0
275384	1.0	0.967741935484	1.0	1.0
275385	1.0	0.91935483871	1.0	1.0
275403	1.0	0.983870967742	1.0	1.0
275405	0.0	1.0	1.0	1.0
275424	1.0	1.0	1.0	0.0
275426	1.0	1.0	1.0	0.0
275446	1.0	0.935483870968	1.0	1.0
275447	1.0	1.0	0.947368421053	1.0
275748	0.0	0.483870967742	1.0	1.0
275789	1.0	1.0	1.0	0.0
275808	1.0	1.0	0.736842105263	1.0
275825	0.0	1.0	1.0	1.0
275855	1.0	1.0	0.5	1.0
276721	1.0	0.935483870968	1.0	1.0
276723	1.0	0.596774193548	1.0	1.0
276746	0.0	0.564516129032	1.0	0.0
276753	0.0	0.548387096774	1.0	1.0
276759	1.0	1.0	1.0	0.0
276761	0.0	0.564516129032	0.157894736842	0.0
276763	1.0	1.0	1.0	0.0
276773	0.0	0.564516129032	0.184210526316	0.0
276776	1.0	1.0	0.210526315789	1.0
276785	0.0	1.0	1.0	1.0
276798	1.0	1.0	0.210526315789	1.0
276800	0.0	1.0	0.184210526316	0.0
276818	0.0	1.0	1.0	1.0
276819	0.0	1.0	0.184210526316	1.0
276832	1.0	0.91935483871	1.0	1.0
276839	1.0	1.0	1.0	0.0
276847	1.0	0.935483870968	1.0	1.0
277480	1.0	1.0	0.921052631579	1.0
277522	1.0	0.91935483871	1.0	1.0
277531	1.0	1.0	1.0	0.0
277546	1.0	1.0	1.0	0.0
277571	1.0	1.0	1.0	0.0
277576	1.0	1.0	1.0	0.0
277631	1.0	0.983870967742	1.0	1.0
277664	1.0	1.0	1.0	0.0
277667	1.0	1.0	1.0	0.0
277672	1.0	1.0	1.0	0.0
277675	1.0	1.0	1.0	0.0
277696	1.0	1.0	1.0	0.0
277697	1.0	1.0	1.0	0.0
277702	1.0	1.0	1.0	0.0
277712	1.0	1.0	1.0	0.0
277713	1.0	1.0	1.0	0.0
277717	0.0	1.0	1.0	1.0
277894	1.0	0.870967741935	1.0	1.0
277897	1.0	1.0	1.0	0.0
277900	1.0	1.0	1.0	0.0
277903	1.0	1.0	1.0	0.0
277915	1.0	1.0	1.0	0.0
277919	1.0	1.0	1.0	0.0
277925	1.0	0.806451612903	1.0	1.0
277930	1.0	1.0	1.0	0.0
277938	1.0	1.0	1.0	0.0
277980	1.0	1.0	1.0	0.0
277986	1.0	1.0	1.0	0.0
278035	1.0	1.0	1.0	0.0
278059	1.0	1.0	1.0	0.0
278074	1.0	0.91935483871	1.0	1.0
278121	1.0	0.790322580645	0.0789473684211	0.0
278126	1.0	0.91935483871	1.0	1.0
278136	1.0	1.0	0.921052631579	1.0
278138	1.0	1.0	1.0	0.0
278163	1.0	1.0	1.0	0.0
278166	1.0	1.0	1.0	0.0
278172	1.0	1.0	1.0	0.0
278179	1.0	0.983870967742	1.0	1.0
278181	1.0	1.0	1.0	0.0
278186	1.0	1.0	1.0	0.0
278193	1.0	1.0	1.0	0.0
278197	1.0	0.983870967742	1.0	1.0
278203	1.0	1.0	1.0	0.0
278209	1.0	1.0	1.0	0.0
278224	1.0	0.983870967742	1.0	1.0
278238	1.0	0.983870967742	1.0	1.0
281305	0.0	1.0	1.0	1.0
281329	1.0	1.0	0.947368421053	1.0
281339	1.0	0.983870967742	1.0	1.0
281363	1.0	0.967741935484	1.0	1.0
281371	1.0	0.983870967742	1.0	1.0
281377	1.0	1.0	0.657894736842	1.0
281433	1.0	1.0	0.131578947368	1.0
281444	0.0	0.612903225806	0.0	0.0
281450	0.5	1.0	1.0	1.0
281491	1.0	0.677419354839	1.0	1.0
281702	1.0	1.0	0.131578947368	1.0
281723	0.5	1.0	1.0	0.0
281724	1.0	1.0	0.131578947368	1.0
281752	1.0	0.967741935484	1.0	1.0
281753	1.0	0.967741935484	1.0	1.0
281755	1.0	1.0	0.921052631579	1.0
281769	1.0	0.629032258065	1.0	1.0
281777	1.0	0.951612903226	1.0	1.0
281779	0.0	0.112903225806	0.0	0.0
281798	1.0	0.725806451613	1.0	1.0
281816	1.0	1.0	0.0	1.0
320133	1.0	0.967741935484	1.0	1.0
320161	1.0	0.983870967742	1.0	1.0
320199	1.0	1.0	1.0	0.0
320203	0.0	1.0	1.0	1.0
320244	1.0	1.0	1.0	0.0
320250	0.0	1.0	1.0	1.0
320336	1.0	1.0	0.842105263158	1.0
320344	1.0	0.870967741935	1.0	1.0
320351	0.0	1.0	1.0	1.0
320366	0.0	1.0	1.0	1.0
320394	1.0	1.0	1.0	0.0
320564	1.0	0.870967741935	1.0	1.0
320586	0.0	1.0	1.0	1.0
320596	0.5	1.0	1.0	1.0
320657	1.0	0.354838709677	1.0	0.0
325858	1.0	0.967741935484	1.0	1.0
325859	1.0	1.0	0.526315789474	1.0
325907	1.0	0.983870967742	1.0	1.0
325967	1.0	1.0	0.947368421053	1.0
325969	1.0	1.0	1.0	0.0
326017	0.0	0.838709677419	0.552631578947	0.0
326021	0.0	0.854838709677	0.552631578947	0.0
326057	0.0	0.983870967742	1.0	1.0
326062	1.0	0.774193548387	1.0	1.0
326064	0.0	0.983870967742	1.0	0.0
326067	1.0	0.983870967742	1.0	1.0
326084	1.0	0.790322580645	1.0	1.0
326095	0.0	1.0	1.0	1.0
326285	1.0	0.758064516129	1.0	1.0
326288	0.0	1.0	1.0	1.0
326300	1.0	1.0	1.0	0.0
326312	1.0	1.0	1.0	0.0
326315	1.0	0.677419354839	1.0	0.0
326317	1.0	1.0	0.447368421053	1.0
326661	1.0	1.0	1.0	0.0
326663	1.0	0.967741935484	1.0	1.0
326666	0.0	1.0	1.0	1.0
326667	0.0	1.0	1.0	1.0
326706	1.0	0.967741935484	1.0	1.0
326714	1.0	1.0	1.0	0.0
326716	1.0	1.0	1.0	0.0
326742	1.0	1.0	1.0	0.0
326752	0.0	1.0	1.0	1.0
326775	1.0	0.967741935484	1.0	1.0
326784	0.0	1.0	1.0	0.0
326880	1.0	1.0	1.0	0.0
326881	1.0	1.0	1.0	0.0
326913	1.0	1.0	1.0	0.0
326923	1.0	0.983870967742	1.0	1.0
326927	1.0	0.967741935484	0.0526315789474	0.0
326932	0.5	0.967741935484	1.0	1.0
326936	0.0	1.0	1.0	1.0
326939	1.0	0.967741935484	0.0526315789474	0.0
326942	0.0	1.0	1.0	1.0
327014	0.0	1.0	1.0	1.0
327108	1.0	0.58064516129	0.473684210526	1.0
327132	1.0	0.645161290323	1.0	1.0
327135	1.0	0.935483870968	1.0	1.0
327143	1.0	0.983870967742	1.0	1.0
327150	0.0	1.0	1.0	1.0
327179	1.0	1.0	0.947368421053	1.0
327189	1.0	1.0	0.657894736842	1.0
327201	1.0	0.596774193548	1.0	1.0
327211	1.0	0.983870967742	1.0	1.0
329901	1.0	0.983870967742	1.0	1.0
329931	0.5	1.0	1.0	1.0
329933	1.0	0.725806451613	0.763157894737	1.0
329948	1.0	0.709677419355	1.0	1.0
329963	1.0	1.0	0.763157894737	1.0
330462	1.0	1.0	0.947368421053	1.0
330471	1.0	0.983870967742	1.0	1.0
330490	1.0	0.983870967742	1.0	1.0
330515	1.0	0.983870967742	1.0	1.0
330517	1.0	1.0	0.947368421053	1.0
330787	0.0	1.0	0.710526315789	1.0
330792	1.0	0.967741935484	1.0	1.0
330811	0.0	1.0	0.657894736842	1.0
330835	1.0	1.0	0.763157894737	1.0
330841	0.0	1.0	0.657894736842	1.0
330843	0.0	1.0	0.631578947368	1.0
330872	1.0	0.983870967742	1.0	1.0
330919	0.0	1.0	1.0	1.0
330922	1.0	0.983870967742	1.0	1.0
330987	1.0	0.822580645161	1.0	1.0
330999	1.0	1.0	0.342105263158	1.0
331011	0.5	1.0	1.0	1.0
336182	0.0	1.0	1.0	1.0
336208	1.0	0.967741935484	1.0	1.0
336246	1.0	0.967741935484	1.0	1.0
336258	0.5	1.0	1.0	1.0
336266	0.5	1.0	0.526315789474	1.0
336274	0.0	1.0	0.0	0.0
336275	0.0	1.0	0.0	0.0
336276	1.0	1.0	1.0	0.0
336302	1.0	0.935483870968	1.0	1.0
336371	0.0	1.0	1.0	1.0
336407	0.0	1.0	1.0	0.0
336473	1.0	1.0	1.0	0.0
336617	0.0	1.0	0.473684210526	0.0
336636	1.0	0.983870967742	1.0	1.0
336638	1.0	1.0	0.552631578947	1.0
336645	0.0	1.0	1.0	1.0
336646	1.0	1.0	0.526315789474	1.0
336651	1.0	1.0	1.0	0.0
336654	0.0	0.983870967742	1.0	0.0
336656	1.0	0.548387096774	1.0	1.0
336695	1.0	1.0	1.0	0.0
336698	1.0	1.0	1.0	0.0
336707	1.0	1.0	1.0	0.0
336710	1.0	0.983870967742	1.0	1.0
336713	1.0	1.0	0.473684210526	1.0
336724	0.0	1.0	1.0	1.0
336731	1.0	0.967741935484	1.0	1.0
336764	1.0	1.0	0.0	0.0
336765	1.0	0.983870967742	1.0	1.0
336779	1.0	1.0	1.0	0.0
336780	1.0	0.967741935484	1.0	1.0
336861	1.0	1.0	1.0	0.0
336864	0.5	1.0	1.0	1.0
336874	1.0	1.0	0.973684210526	1.0
336880	0.5	1.0	1.0	1.0
336888	1.0	0.903225806452	1.0	1.0
336890	1.0	1.0	0.973684210526	1.0
345136	1.0	1.0	0.763157894737	1.0
345157	1.0	0.967741935484	1.0	1.0
345184	1.0	0.870967741935	1.0	1.0
345191	1.0	1.0	1.0	0.0
