chr	start	stop	pi.slew	pi.nlew	pi.lew	pi.ccar	dxy.slew.ccar	dxy.slew.acar	dxy.nlew.ccar	dxy.slew.nlew	dxy.lew.ccar	dxy.ccar.acar	dxy.ccar.verb	dxy.ccar.par	dxy.ccar.bic	dxy.slew.bic	dxy.slew.verb	dxy.nlew.verb	pi.sLC	pi.CV	dxy.sLC.bic	dxy.CV.bic
1	247744	248116	0.005865	0.007085	0.01089	0.010843	0.021721	0.021942	0.02321	0.022859	0.02198	0.012136	0.024821	0.018378	0.057165	0.054325	0.024834	0.018767	0.015431	0.011703	0.056188	0.056803
1	251826	252631	0.007225	0.024025	0.013827	0.016603	0.028322	0.028819	0.031559	0.028702	0.028815	0.025281	0.038337	0.039209	0.041645	0.031932	0.028895	0.031017	0.020853	0.017964	0.03788	0.041533
1	257889	258341	0.000659	0.013245	0.005123	0.004288	0.014982	0.013962	0.016494	0.014697	0.015245	0.004747	0.023464	0.016841	0.030335	0.032183	0.022424	0.025386	0.008863	0.005465	0.031038	0.030664
1	266917	267264	0.008264	0.017497	0.013167	0.025393	0.030541	0.030765	0.032284	0.022543	0.031189	0.027209	0.029974	0.028219	0.050197	0.048916	0.022069	0.023055	0.025383	0.025669	0.049687	0.050203
1	269132	269565	0.006821	0.004937	0.009352	0.006058	0.02424	0.021869	0.015367	0.015614	0.022697	0.007482	0.029211	0.020366	0.037312	0.040323	0.020798	0.019009	0.014821	0.007482	0.038456	0.037442
1	271604	272341	0.002278	0.015179	0.009058	0.007194	0.024351	0.024355	0.026612	0.028313	0.025296	0.006377	0.014729	0.02725	0.02684	0.022358	0.018578	0.018801	0.01471	0.007887	0.025178	0.026814
1	274619	276099	0.002211	0.005882	0.004504	0.004162	0.014236	0.012748	0.011905	0.009686	0.013827	0.007424	0.014637	0.013837	0.025484	0.024894	0.015439	0.015052	0.008619	0.004806	0.02526	0.025479
1	276578	276865	0.007206	0.028026	0.012617	0.015447	0.025736	0.025219	0.024054	0.023712	0.025443	0.017894	0.032722	0.03443	0.034035	0.034814	0.03189	0.032986	0.019155	0.016517	0.034362	0.034285
1	277383	278253	0.003232	0.004305	0.005589	0.003147	0.013674	0.014764	0.008069	0.011156	0.012699	0.003413	0.00887	0.008389	0.059331	0.061907	0.017191	0.011625	0.00817	0.0035	0.06031	0.059432
1	281101	281998	0.004595	0.002943	0.007578	0.007251	0.020109	0.020953	0.01806	0.014902	0.019752	0.009759	0.02026	0.027355	0.042029	0.045042	0.02318	0.020323	0.012994	0.008051	0.043174	0.042125
1	319825	320697	0.009051	0.013909	0.012281	0.006979	0.017748	0.02186	0.016771	0.019992	0.017298	0.009472	0.026711	0.017205	0.026182	0.030208	0.030401	0.032073	0.011996	0.008197	0.027487	0.026598
1	325822	327363	0.004841	0.00857	0.006861	0.006377	0.012278	0.014409	0.015729	0.011374	0.012878	0.011569	0.026673	0.017248	0.031766	0.027664	0.024626	0.026913	0.008993	0.007623	0.030222	0.031959
1	329661	331193	0.009369	0.006081	0.011403	0.00574	0.014347	0.013976	0.015095	0.016571	0.014493	0.007027	0.017373	0.009882	0.018275	0.023347	0.018638	0.02438	0.010364	0.006619	0.020201	0.018526
1	335916	337047	0.004025	0.006819	0.00908	0.001775	0.012026	0.011171	0.023517	0.020981	0.014025	0.001848	0.020068	0.012326	0.028921	0.02588	0.019055	0.026088	0.006966	0.002901	0.027774	0.02896
1	345026	346278	0.003512	0.005017	0.005258	0.000966	0.008554	0.008026	0.010822	0.009311	0.00895	0.000528	0.0121	0.013297	0.021677	0.019592	0.009805	0.010974	0.004938	0.001651	0.020885	0.021698
1	365799	366595	0.005973	0.006595	0.008324	0.006223	0.011261	0.013087	0.012918	0.014359	0.011739	0.007412	0.010706	0.020369	0.032446	0.030353	0.011456	0.017117	0.007935	0.006602	0.031515	0.032412
1	384411	385614	0.000556	0.003975	0.004655	0.015075	0.01527	0.025478	0.018103	0.014196	0.015762	0.019082	0.026386	0.024068	0.038402	0.036457	0.027693	0.026578	0.013103	0.015768	0.037661	0.038383
1	387113	387836	0.009549	0.019156	0.013234	0.005491	0.018899	0.019131	0.024341	0.021239	0.019842	0.00684	0.033082	0.026611	0.037093	0.036748	0.030823	0.031883	0.0126	0.0072	0.036962	0.037361
1	388699	389132	0.004133	0.0097	0.007162	0.001188	0.009883	0.01331	0.012603	0.014272	0.010305	0.004097	0.01151	0.006891	0.013261	0.017929	0.012155	0.011355	0.005745	0.001823	0.015035	0.013316
1	394480	395071	0.008453	0.011643	0.014558	0.002155	0.028551	0.027516	0.026734	0.028305	0.028392	0.001689	0.027218	0.023989	0.037762	0.04912	0.023026	0.026394	0.015613	0.003701	0.042078	0.038112
1	415093	415880	0.003086	0.006708	0.006059	0.007612	0.016858	0.009028	0.016646	0.012136	0.017362	0.011251	0.029126	0.016436	0.033527	0.028286	0.020037	0.021732	0.011432	0.00895	0.031536	0.03357
1	420262	421837	0.003289	0.002855	0.0074	0.003631	0.012641	0.014755	0.017398	0.017324	0.013468	0.005493	0.020458	0.013909	0.027919	0.027969	0.021306	0.02316	0.00787	0.004665	0.027938	0.027969
1	441317	441558	0.001393	0.003542	0.0066	0.011807	0.017988	0.020987	0.015329	0.018921	0.017526	0.014463	0.022527	0.027726	0.020061	0.026098	0.029252	0.02376	0.01327	0.012473	0.022355	0.020403
1	443803	444885	0.00144	0.010612	0.005169	0.011795	0.013563	0.010165	0.020988	0.013395	0.01484	0.011805	0.017455	0.017566	0.030739	0.02425	0.01057	0.014889	0.011166	0.012137	0.028273	0.030601
1	449921	451469	0.0071	0.007244	0.010618	0.008015	0.021394	0.021091	0.017963	0.019065	0.020798	0.014112	0.027174	0.024642	0.039812	0.041157	0.027064	0.02261	0.014253	0.009191	0.040323	0.039941
1	456779	457951	0.006493	0.011479	0.011114	0.011172	0.025388	0.026585	0.019372	0.021767	0.024342	0.0094	0.036276	0.038261	0.046069	0.034617	0.027774	0.034207	0.017266	0.012714	0.041711	0.045922
1	472719	473911	0.000315	0.008562	0.00362	0.003239	0.002643	0.002147	0.011603	0.010809	0.004201	0.003182	0.014926	0.010072	0.02032	0.01961	0.014162	0.015507	0.00254	0.003958	0.02005	0.020405
1	476148	476715	0.013667	0.019743	0.01725	0.018908	0.022588	0.028061	0.030361	0.025367	0.023993	0.023802	0.024649	0.029619	0.049269	0.048075	0.025095	0.027289	0.019835	0.019255	0.048742	0.049215
1	477676	478517	0.016507	0.004199	0.017538	0.008771	0.02834	0.021449	0.034201	0.020509	0.02952	0.023715	0.036064	0.029618	0.034513	0.029853	0.028161	0.020932	0.018793	0.010458	0.032697	0.03425
1	482639	482985	0.001847	0.004348	0.003775	0.002798	0.008661	0.01256	0.0099	0.008162	0.008879	0.007994	0.03101	0.01217	0.047733	0.046682	0.035622	0.031522	0.00548	0.004544	0.047287	0.047871
1	484219	484977	0.007766	0.014802	0.011583	0.006582	0.021292	0.019847	0.029328	0.020144	0.02271	0.006754	0.032871	0.029085	0.036722	0.034687	0.022643	0.028053	0.01375	0.008206	0.035965	0.036787
1	487344	487617	0.000377	0.016921	0.004171	0.004004	0.010798	0.01398	0.014473	0.013521	0.011161	0.006305	0.006572	0.013925	0.017601	0.025929	0.014899	0.016085	0.006704	0.004158	0.020754	0.017624
1	489718	490549	0.01119	0.009897	0.013037	0.005055	0.014282	0.0119	0.012563	0.017581	0.013985	0.005292	0.014574	0.008667	0.031636	0.03383	0.019341	0.017169	0.010363	0.005641	0.032488	0.031551
1	509835	510201	0.014182	0.006455	0.01469	0.004141	0.014656	0.018743	0.012375	0.016705	0.01423	0.00835	0.021403	0.010899	0.046322	0.047827	0.02283	0.023274	0.010717	0.005244	0.047011	0.046589
1	516408	517829	0.006205	0.003089	0.007251	0.007684	0.014338	0.016495	0.010835	0.010053	0.013728	0.013195	0.015335	0.011428	0.014689	0.014065	0.016119	0.013274	0.010641	0.008151	0.014451	0.014658
1	525028	525378	0.006837	0.013126	0.011426	0.011494	0.016571	0.021667	0.018763	0.021817	0.016961	0.014395	0.018105	0.016833	0.03634	0.038237	0.020918	0.019231	0.013222	0.011995	0.037039	0.036482
1	547032	547382	0.001204	0.00641	0.004619	0.004084	0.009239	0.020068	0.011833	0.012352	0.00969	0.017814	0.024308	0.022884	0.021138	0.021967	0.024816	0.027422	0.006129	0.005326	0.021453	0.021457
1	555367	556869	0.005934	0.004919	0.008045	0.003959	0.010043	0.011518	0.011056	0.013593	0.010233	0.006686	0.018035	0.015921	0.026201	0.02922	0.018892	0.019711	0.00712	0.004823	0.027349	0.026266
1	563406	564040	0.001857	0.006355	0.005165	0.001153	0.013458	0.014035	0.014256	0.012671	0.013626	0.005266	0.008941	0.009728	0.031775	0.030584	0.017199	0.017913	0.00711	0.001633	0.031323	0.03189
1	565573	566814	0.001093	0.002933	0.00286	0.005045	0.008764	0.007508	0.009253	0.006939	0.008849	0.007554	0.011246	0.013902	0.031778	0.032651	0.011569	0.012077	0.006254	0.005424	0.03211	0.031829
1	569125	569441	0.007314	0.010853	0.011276	0.009183	0.012944	0.013338	0.01827	0.0191	0.01409	0.009106	0.020451	0.012386	0.044676	0.04516	0.022497	0.026551	0.010722	0.009922	0.044872	0.044809
1	598519	599532	0.002503	0.004156	0.004291	0.005135	0.008918	0.01186	0.010013	0.008409	0.009114	0.008802	0.013584	0.009154	0.023462	0.025823	0.014819	0.014793	0.006561	0.005655	0.024359	0.023592
1	628481	628861	0.002583	0.00141	0.003659	0.004641	0.008718	0.010192	0.010917	0.006354	0.0091	0.007225	0.020307	0.011988	0.030834	0.028393	0.017867	0.020066	0.006251	0.005607	0.029887	0.031024
1	632986	633619	0.004891	0.0	0.005541	0.005162	0.011153	0.01331	0.008783	0.007554	0.010741	0.008127	0.013538	0.014749	0.027628	0.027146	0.013033	0.014196	0.007973	0.005681	0.027445	0.027676
1	642569	644094	0.008026	0.008542	0.011149	0.006136	0.015282	0.012931	0.011241	0.018603	0.014575	0.00711	0.02543	0.014047	0.034911	0.031015	0.023065	0.027113	0.010752	0.007322	0.033437	0.034905
1	658317	659865	0.010391	0.008001	0.012061	0.007869	0.019493	0.020087	0.022858	0.016297	0.020087	0.015737	0.032643	0.035299	0.037048	0.036781	0.028966	0.029374	0.013791	0.009393	0.036948	0.037333
1	662690	663763	0.004275	0.010841	0.006799	0.007995	0.018572	0.018181	0.017706	0.0117	0.018502	0.0081	0.016204	0.014657	0.048717	0.041703	0.018058	0.016876	0.012385	0.008521	0.046052	0.0487
1	688354	689673	0.001335	0.001245	0.002377	0.003557	0.006392	0.006359	0.008455	0.004857	0.006762	0.004933	0.008077	0.01049	0.016044	0.014055	0.007389	0.00947	0.004563	0.003834	0.015288	0.016123
1	704183	704942	0.009469	0.0125	0.015605	0.013658	0.028091	0.02485	0.029123	0.030081	0.02827	0.010267	0.021593	0.013868	0.035474	0.043594	0.028636	0.036184	0.019929	0.014144	0.038562	0.035579
1	705906	706799	0.008656	0.00799	0.012011	0.012876	0.029523	0.029517	0.028164	0.019636	0.029374	0.021663	0.032061	0.036246	0.049958	0.052251	0.021461	0.025168	0.020262	0.014085	0.051262	0.050155
1	713844	715090	0.006633	0.008105	0.010685	0.015467	0.019634	0.019525	0.019979	0.020371	0.019748	0.021119	0.025769	0.021201	0.033553	0.033673	0.023532	0.030774	0.016151	0.016143	0.033579	0.033609
1	719539	719975	0.005918	0.006062	0.008869	0.008877	0.010444	0.004829	0.01095	0.015949	0.010532	0.010321	0.014908	0.014908	0.016314	0.019013	0.01183	0.018922	0.009203	0.009244	0.017339	0.016485
1	720103	720697	0.008384	0.011825	0.011463	0.011365	0.013519	0.013025	0.015012	0.018616	0.013768	0.014763	0.019471	0.029921	0.01611	0.018804	0.018716	0.023319	0.011958	0.011858	0.017129	0.016289
1	722363	723043	0.005859	0.006905	0.009044	0.012461	0.022897	0.027153	0.019598	0.016694	0.022309	0.023882	0.030937	0.026189	0.031411	0.03416	0.031108	0.028084	0.016519	0.013596	0.032463	0.031462
1	723922	725462	0.00149	0.004288	0.002995	0.002392	0.004046	0.007793	0.006241	0.006357	0.004428	0.007801	0.009546	0.006646	0.018631	0.018768	0.009683	0.0116	0.003051	0.002831	0.018683	0.018657
1	728225	729640	0.004484	0.007592	0.006786	0.005334	0.013837	0.014745	0.010069	0.012054	0.01318	0.008933	0.015703	0.009481	0.026262	0.026441	0.018189	0.016243	0.0093	0.005992	0.026302	0.026425
1	734769	736286	0.001372	0.0036	0.006191	0.001152	0.019118	0.019907	0.003684	0.017574	0.016433	0.002051	0.007884	0.006566	0.018084	0.018792	0.020456	0.007164	0.009734	0.001565	0.018353	0.018126
1	779590	780701	0.003832	0.010296	0.007403	0.004988	0.011678	0.010089	0.013271	0.014859	0.012053	0.008974	0.008736	0.010801	0.027784	0.031927	0.010226	0.013401	0.008022	0.00522	0.029354	0.027816
1	785427	786321	0.004353	0.012051	0.007862	0.00473	0.010364	0.008929	0.015534	0.015591	0.011263	0.004139	0.018057	0.013507	0.023716	0.023728	0.018377	0.022905	0.007358	0.005548	0.023721	0.023813
1	793808	795301	0.002306	0.00378	0.005243	0.001579	0.00944	0.00926	0.010454	0.012562	0.009538	0.002142	0.011458	0.011853	0.016817	0.017462	0.007526	0.010047	0.004751	0.002226	0.016786	0.016877
1	822686	824224	0.00338	0.002833	0.004187	0.002732	0.008162	0.007648	0.008316	0.006177	0.008189	0.00309	0.013937	0.016281	0.025871	0.023424	0.0122	0.012354	0.005409	0.00342	0.024941	0.025835
1	832541	833274	0.001748	0.007785	0.004876	0.002985	0.011603	0.011867	0.015403	0.01184	0.012323	0.003232	0.022306	0.008682	0.044093	0.043382	0.018679	0.02265	0.006903	0.004247	0.04382	0.04445
1	837503	838264	0.002128	0.00239	0.004977	0.005775	0.013274	0.015978	0.020066	0.011802	0.014455	0.006978	0.018394	0.01342	0.037846	0.04051	0.016301	0.019521	0.008826	0.006548	0.038858	0.037832
1	840281	841300	0.006603	0.002941	0.008808	0.007004	0.020408	0.0192	0.015987	0.013782	0.01978	0.009198	0.019086	0.014714	0.019924	0.021238	0.018529	0.016054	0.013298	0.007746	0.020404	0.020006
1	863881	865444	0.003014	0.004658	0.005774	0.005942	0.016403	0.01571	0.012984	0.012258	0.015808	0.006497	0.016913	0.016686	0.037002	0.034342	0.015059	0.015665	0.010505	0.006621	0.035991	0.036833
1	872068	873441	0.000737	0.00376	0.003971	0.002549	0.013456	0.012937	0.011465	0.010179	0.013311	0.001699	0.018099	0.011645	0.041202	0.044469	0.020695	0.019172	0.007483	0.00351	0.042443	0.041332
1	885682	886794	0.00577	0.010942	0.010535	0.003314	0.017105	0.01648	0.020716	0.021504	0.017735	0.007724	0.024563	0.016571	0.048532	0.050716	0.027403	0.027291	0.010238	0.00462	0.049368	0.048742
1	886882	887228	0.008543	0.013373	0.011875	0.000552	0.028153	0.027099	0.032394	0.019674	0.028854	0.005051	0.036116	0.038998	0.04927	0.046034	0.026467	0.032301	0.014826	0.002743	0.048042	0.049577
1	899426	900608	0.010686	0.006883	0.01229	0.002489	0.022894	0.021791	0.021296	0.016673	0.022596	0.009094	0.027786	0.021221	0.024582	0.034013	0.030621	0.027684	0.013231	0.004055	0.028488	0.025029
1	905355	905852	0.003715	0.004088	0.007937	0.006482	0.020637	0.022134	0.018813	0.018048	0.02032	0.007008	0.026364	0.010927	0.036448	0.036384	0.032446	0.03238	0.012836	0.007796	0.036428	0.036729
1	906350	907876	0.005664	0.008782	0.01028	0.004491	0.018344	0.0179	0.018905	0.021091	0.018442	0.004047	0.020243	0.015516	0.030883	0.034443	0.024901	0.020738	0.011253	0.005461	0.032231	0.031004
1	921583	922179	0.001365	0.005922	0.003991	0.005813	0.014795	0.015178	0.015352	0.009885	0.014892	0.007538	0.014805	0.014076	0.030988	0.030812	0.012563	0.014028	0.009456	0.006387	0.030921	0.03093
1	953625	955109	0.011911	0.007143	0.01248	0.010739	0.019623	0.018521	0.020025	0.014263	0.019698	0.013123	0.019108	0.022849	0.024017	0.023294	0.016295	0.015741	0.015139	0.01125	0.023748	0.02394
1	962774	964358	0.003633	0.010026	0.008508	0.003227	0.017701	0.016871	0.017527	0.019539	0.017709	0.003433	0.025776	0.020118	0.034792	0.037124	0.031432	0.028339	0.010155	0.004617	0.03568	0.034937
1	983947	985120	0.005658	0.005511	0.008982	0.00345	0.016818	0.016205	0.018883	0.016989	0.017177	0.005019	0.020034	0.021141	0.024214	0.030533	0.020236	0.022485	0.010123	0.004553	0.026616	0.024443
1	986063	986807	0.006304	0.008071	0.009169	0.003219	0.013402	0.014904	0.018485	0.015937	0.014284	0.005629	0.019554	0.015305	0.033927	0.036268	0.019077	0.021281	0.008533	0.004236	0.034809	0.034296
1	987662	988023	0.002393	0.008583	0.005787	0.004216	0.016886	0.015218	0.020128	0.012867	0.017902	0.003817	0.014258	0.02426	0.023926	0.018174	0.022245	0.02797	0.010119	0.004832	0.02174	0.024171
1	1003148	1003444	0.03029	0.017375	0.031339	0.00256	0.02715	0.035621	0.031332	0.035028	0.027881	0.025592	0.033184	0.020352	0.05667	0.060989	0.038851	0.029139	0.018202	0.004468	0.058311	0.056746
1	1019600	1020667	0.008445	0.014277	0.012125	0.002757	0.020853	0.017936	0.023449	0.019956	0.02154	0.012696	0.027169	0.023008	0.027486	0.035439	0.027849	0.028168	0.012131	0.004259	0.03048	0.02771
1	1024702	1025135	0.012057	0.007735	0.014895	0.005692	0.017583	0.017786	0.01408	0.022108	0.016939	0.011294	0.020835	0.017973	0.034138	0.033023	0.020023	0.028226	0.012252	0.00662	0.033786	0.034258
1	1030791	1031228	0.005112	0.007012	0.006737	0.001258	0.004989	0.004326	0.006941	0.010469	0.005328	0.000663	0.002946	0.000663	0.024635	0.028298	0.006609	0.008562	0.003581	0.001361	0.026027	0.024686
1	1036445	1037106	0.009549	0.010035	0.01123	0.002063	0.011568	0.013502	0.015569	0.014668	0.012365	0.002924	0.010014	0.023609	0.030163	0.030967	0.011051	0.014728	0.00765	0.002551	0.030468	0.030188
1	1049203	1050675	0.00527	0.008145	0.0075	0.008865	0.015488	0.012952	0.014283	0.011761	0.015539	0.007798	0.017985	0.014394	0.020723	0.01908	0.020724	0.019207	0.011504	0.009433	0.020097	0.020907
1	1056676	1057258	0.005059	0.010432	0.00766	0.004051	0.013457	0.010852	0.01024	0.013418	0.012897	0.002605	0.023224	0.013413	0.023612	0.032058	0.025818	0.025773	0.008671	0.005243	0.026821	0.024028
1	1060426	1061088	0.003682	0.019505	0.01035	0.004327	0.018044	0.021061	0.02176	0.024893	0.018695	0.006857	0.021741	0.031221	0.034845	0.038498	0.025121	0.028177	0.010764	0.005402	0.036233	0.034985
1	1062098	1062489	0.002453	0.014031	0.008469	0.006651	0.018844	0.021079	0.023525	0.022142	0.01961	0.014963	0.02156	0.03053	0.045713	0.049141	0.023205	0.021684	0.011412	0.007564	0.047015	0.045759
1	1076301	1077842	0.000508	0.001042	0.002112	0.00404	0.006004	0.004107	0.008679	0.005918	0.006469	0.003382	0.011192	0.007625	0.027698	0.024968	0.008431	0.011106	0.004473	0.004478	0.02666	0.027754
1	1145915	1147202	0.004995	0.003129	0.005762	0.003558	0.022161	0.016027	0.02352	0.007768	0.022481	0.008776	0.016911	0.01231	0.026066	0.023483	0.023155	0.024495	0.012549	0.004385	0.024987	0.026051
1	1151362	1152210	0.006897	0.011106	0.010692	0.005256	0.014986	0.018674	0.018178	0.019212	0.015573	0.011473	0.020724	0.027183	0.036872	0.040671	0.023282	0.028563	0.010144	0.006205	0.038331	0.037007
1	1153197	1153833	0.007115	0.019193	0.011807	0.020469	0.028508	0.022185	0.035982	0.022043	0.029798	0.032013	0.04107	0.029726	0.052109	0.043584	0.026605	0.035322	0.022446	0.021782	0.04887	0.052205
1	1154652	1155104	0.0	0.005294	0.003798	0.000948	0.002712	0.004056	0.015157	0.012445	0.004876	0.003081	0.018199	0.002712	0.022623	0.019912	0.015487	0.016316	0.001653	0.00201	0.021593	0.022746
1	1158583	1160095	0.010404	0.001677	0.01237	0.008021	0.020424	0.021446	0.016966	0.017919	0.019816	0.011972	0.021288	0.023001	0.035375	0.038119	0.024546	0.023727	0.014237	0.008843	0.036429	0.035448
1	1161018	1161366	0.008535	0.005833	0.011492	0.001322	0.022294	0.017845	0.017224	0.018248	0.019619	0.008524	0.014	0.016865	0.031982	0.041623	0.014176	0.014685	0.011163	0.002112	0.03466	0.03206
1	1161834	1162755	0.002283	0.002673	0.003105	0.003561	0.008699	0.009547	0.009862	0.005045	0.008901	0.008551	0.009919	0.009377	0.024893	0.024461	0.011445	0.012608	0.005825	0.003951	0.024729	0.024963
1	1164596	1164887	0.003549	0.016387	0.009488	0.005506	0.011608	0.009804	0.024394	0.028327	0.013845	0.008892	0.023384	0.016157	0.020147	0.029412	0.029412	0.033881	0.008308	0.006603	0.023843	0.020491
1	1174062	1175153	0.003059	0.003303	0.004501	0.001765	0.007268	0.008113	0.005639	0.007947	0.006984	0.004219	0.010856	0.00353	0.021387	0.023472	0.010194	0.013164	0.004568	0.002326	0.022179	0.021549
1	1175395	1175939	0.001681	0.006171	0.003497	0.007086	0.016181	0.018608	0.020473	0.00745	0.016927	0.00927	0.023215	0.023111	0.034838	0.030863	0.02351	0.019301	0.010647	0.008079	0.033327	0.034898
1	1176159	1176894	0.00671	0.005532	0.008814	0.010278	0.022032	0.021499	0.02272	0.01399	0.022151	0.021286	0.020687	0.027086	0.02564	0.021928	0.025754	0.025136	0.015332	0.010914	0.024173	0.025645
1	1206139	1206847	0.003539	0.013853	0.012377	0.005404	0.03418	0.029706	0.028283	0.032635	0.033163	0.007037	0.025411	0.031871	0.036285	0.030621	0.015812	0.035437	0.018835	0.006635	0.034133	0.036142
1	1210306	1211792	0.006157	0.007301	0.008122	0.0059	0.013832	0.01415	0.015856	0.012817	0.014171	0.010943	0.018325	0.016317	0.028278	0.034338	0.018488	0.018758	0.009711	0.006667	0.030578	0.028499
1	1221042	1222559	0.002436	0.001129	0.003284	0.004845	0.007072	0.010794	0.00815	0.005443	0.00726	0.008454	0.015853	0.017138	0.014897	0.013661	0.013886	0.012846	0.005563	0.005521	0.014427	0.014956
1	1225823	1226205	0.007265	0.008672	0.012581	0.014042	0.024523	0.020956	0.025962	0.025234	0.024773	0.016157	0.027836	0.025015	0.029226	0.031194	0.0314	0.032311	0.018068	0.014885	0.029974	0.029496
1	1243957	1245519	0.010186	0.011745	0.015434	0.016036	0.028959	0.025563	0.029011	0.027636	0.029063	0.019967	0.029207	0.030467	0.043437	0.039984	0.030696	0.024152	0.021378	0.016842	0.042044	0.043479
1	1255793	1257347	0.003011	0.000436	0.003781	0.003852	0.0064	0.005511	0.008181	0.005868	0.00671	0.004315	0.010372	0.008101	0.014864	0.012946	0.008885	0.011334	0.004945	0.004252	0.014135	0.014902
1	1262368	1263873	0.007233	0.004177	0.010096	0.002855	0.015361	0.021975	0.017533	0.01724	0.015751	0.017036	0.025935	0.021514	0.031604	0.03415	0.024498	0.026412	0.009438	0.004299	0.032572	0.031831
1	1271570	1272111	0.010556	0.01219	0.013119	0.004707	0.019689	0.018663	0.014612	0.019128	0.018766	0.010107	0.027338	0.023547	0.027743	0.035381	0.023548	0.025138	0.012669	0.006218	0.030634	0.027938
1	1287769	1288056	0.005586	0.00272	0.005159	0.001693	0.00758	0.013615	0.006263	0.004416	0.007357	0.007715	0.00091	0.007854	6.4e-05	0.0	0.00667	0.005353	0.005276	0.001633	3.8e-05	6.2e-05
1	1311725	1312578	0.004929	0.006984	0.00766	0.003957	0.020785	0.018979	0.021233	0.014053	0.02086	0.005849	0.022645	0.019321	0.035714	0.034283	0.017982	0.018004	0.012099	0.005126	0.035167	0.035738
1	1318388	1318702	0.001847	0.001587	0.002782	0.007251	0.015474	0.015901	0.012007	0.005054	0.014871	0.008841	0.014388	0.017563	0.023912	0.016374	0.013784	0.00873	0.010466	0.007699	0.021125	0.023866
1	1332610	1333278	0.005584	0.016069	0.009759	0.009275	0.014902	0.014122	0.024338	0.018832	0.016543	0.009837	0.032162	0.035103	0.021168	0.023051	0.027968	0.033445	0.011429	0.01069	0.021883	0.021347
