chr	start	stop	pi.slew	pi.nlew	pi.lew	pi.ccar	dxy.slew.ccar	dxy.slew.acar	dxy.nlew.ccar	dxy.slew.nlew	dxy.lew.ccar	dxy.ccar.acar	dxy.ccar.verb	dxy.ccar.par	dxy.ccar.bic	dxy.slew.bic	dxy.slew.verb	dxy.nlew.verb	pi.sLC	pi.CV	dxy.sLC.bic	dxy.CV.bic
7	551191	551628	0.0	0.010266	0.003755	0.00214	0.010162	0.009174	0.020879	0.015864	0.011486	0.001214	0.004655	0.010315	0.014495	0.016055	0.010321	0.022745	0.005823	0.002296	0.01514	0.01458
7	552150	553410	0.002433	0.011442	0.009242	0.010969	0.025032	0.025903	0.026384	0.021823	0.025725	0.015915	0.030741	0.0247	0.047402	0.045557	0.030661	0.035686	0.016703	0.012219	0.046831	0.047578
7	560792	562290	0.004645	0.01389	0.008927	0.008565	0.027402	0.028095	0.024675	0.018372	0.026928	0.009354	0.028654	0.025808	0.038918	0.039079	0.03081	0.026935	0.016979	0.009801	0.038983	0.039078
7	604342	605344	0.002851	0.003751	0.004249	0.00141	0.024874	0.025792	0.022583	0.007641	0.024452	0.002257	0.022594	0.026147	0.02425	0.021932	0.014105	0.011383	0.012698	0.002713	0.02333	0.024068
7	607444	608668	0.000622	0.005773	0.004567	0.004876	0.011489	0.015632	0.017222	0.013577	0.012486	0.016039	0.016391	0.017914	0.023088	0.019334	0.014801	0.012653	0.007292	0.005613	0.021697	0.023021
7	610314	611698	0.00528	0.006885	0.007351	0.004673	0.014162	0.0142	0.01474	0.012137	0.014272	0.007651	0.015733	0.011826	0.017526	0.017158	0.016055	0.015253	0.009276	0.005353	0.017386	0.017611
7	614006	615499	0.013059	0.014247	0.015161	0.007517	0.023525	0.022671	0.018877	0.020083	0.022721	0.007672	0.017737	0.017332	0.026027	0.027014	0.023099	0.019578	0.015936	0.008154	0.026377	0.02608
7	617566	618947	0.003429	0.00817	0.007414	0.003492	0.014455	0.013536	0.0137	0.016647	0.014332	0.003765	0.013571	0.017402	0.016608	0.022467	0.015225	0.01578	0.008701	0.004111	0.018834	0.016745
7	619232	620789	0.011262	0.005822	0.014542	0.002303	0.015097	0.014076	0.018298	0.022929	0.015654	0.001857	0.020705	0.019582	0.016533	0.0201	0.02466	0.015003	0.009665	0.003435	0.017888	0.016487
7	648257	649581	0.000258	0.007105	0.005663	0.002897	0.020009	0.018692	0.024586	0.01803	0.020805	0.004383	0.022851	0.028731	0.028756	0.026256	0.016801	0.022504	0.010659	0.004139	0.027802	0.028727
7	654130	655472	0.003094	0.002287	0.006088	0.002724	0.019767	0.022005	0.019552	0.013364	0.01973	0.004432	0.024764	0.024764	0.04673	0.041227	0.018733	0.019918	0.010889	0.004081	0.044639	0.046735
7	656388	657849	0.003965	0.000855	0.006083	0.00186	0.028129	0.027258	0.024555	0.011919	0.027598	0.001453	0.026113	0.023967	0.008418	0.00669	0.022944	0.017869	0.01447	0.003353	0.007894	0.008411
7	662483	663799	0.001161	0.001981	0.003814	0.007211	0.018496	0.016117	0.018471	0.009374	0.018606	0.007516	0.018568	0.012734	0.040813	0.036634	0.021437	0.019187	0.011767	0.007908	0.039217	0.040866
7	667785	669130	0.001121	0.001247	0.002278	0.003412	0.004147	0.00413	0.007851	0.005028	0.004794	0.004481	0.012773	0.01221	0.030532	0.02778	0.00995	0.012351	0.003436	0.003985	0.029486	0.030668
7	690333	690892	0.001088	0.006925	0.008184	0.006371	0.029477	0.029387	0.021517	0.023079	0.027318	0.010118	0.026087	0.022497	0.04045	0.043749	0.022205	0.021544	0.015961	0.007595	0.041138	0.040221
7	717987	718342	0.0	0.0	0.003289	0.000977	0.005961	0.005618	0.005809	0.008427	0.007256	0.00044	0.000197	9.7e-05	0.005954	0.002809	0.0	0.0	0.00185	0.000964	0.006177	0.005947
7	730488	731921	0.000184	0.005728	0.003654	0.003559	0.015717	0.014277	0.01668	0.011488	0.015885	0.003179	0.018615	0.018187	0.01902	0.020205	0.016406	0.017608	0.008866	0.004489	0.01947	0.019057
7	753593	754172	0.0	0.0	0.000506	0.004916	0.014516	0.018391	0.012792	0.001724	0.014216	0.007481	0.017964	0.009344	0.017964	0.018966	0.010345	0.008621	0.008787	0.005718	0.018345	0.018157
7	771995	773508	0.001012	0.002265	0.002311	0.00131	0.01282	0.014661	0.013122	0.005359	0.012867	0.003404	0.018209	0.004274	0.023546	0.022343	0.011468	0.011476	0.006737	0.002349	0.023086	0.023708
7	801344	802884	0.00028	0.006648	0.004617	0.000679	0.001815	0.004759	0.013427	0.014642	0.003803	0.003356	0.018128	0.023984	0.032719	0.034154	0.019519	0.015899	0.001163	0.001754	0.033264	0.032933
7	824008	824539	0.001406	0.014769	0.009771	0.006715	0.029595	0.031576	0.027013	0.028653	0.029146	0.008792	0.021859	0.022769	0.028408	0.027503	0.021864	0.03078	0.016851	0.00766	0.028064	0.028372
7	888343	889865	0.000224	0.002512	0.00154	0.003335	0.009544	0.008685	0.009562	0.004494	0.009547	0.003132	0.010265	0.010641	0.023785	0.021177	0.010987	0.011588	0.005848	0.00376	0.022794	0.023792
7	911967	912904	0.001595	0.011537	0.005823	0.00169	0.017662	0.020237	0.019727	0.015073	0.018021	0.007205	0.01876	0.023506	0.025999	0.027999	0.017871	0.018657	0.009279	0.002745	0.026759	0.026053
7	941442	941789	0.000152	0.002978	0.003172	0.003113	0.004619	0.00953	0.009839	0.010541	0.005596	0.00801	0.01334	0.005996	0.032537	0.033141	0.008721	0.019212	0.003409	0.003744	0.032767	0.032646
7	942132	943669	0.000137	0.000814	0.005008	0.002801	0.021076	0.019618	0.019453	0.01666	0.020794	0.004376	0.013503	0.022466	0.035117	0.037459	0.021498	0.02272	0.01111	0.003469	0.036002	0.035134
7	966466	967484	0.000757	0.005432	0.006708	0.007269	0.031574	0.03019	0.029404	0.019776	0.031906	0.007349	0.034385	0.033634	0.034655	0.036026	0.033624	0.030667	0.017909	0.008945	0.035547	0.034784
7	984711	986219	0.000173	0.003053	0.002749	0.004119	0.01356	0.012068	0.016442	0.008249	0.014187	0.011797	0.019207	0.013521	0.028282	0.026577	0.015992	0.018887	0.008085	0.005066	0.027573	0.028488
7	993413	994007	0.001755	0.004442	0.005193	0.002618	0.016262	0.021377	0.020832	0.013213	0.017226	0.011006	0.022201	0.018054	0.033803	0.029898	0.018532	0.02395	0.009058	0.003876	0.03232	0.033902
7	1015840	1016950	0.000494	0.001607	0.001662	0.006083	0.022376	0.019439	0.023279	0.004335	0.022537	0.006034	0.028222	0.026858	0.026698	0.025439	0.015088	0.016764	0.013048	0.007444	0.026217	0.02675
7	1022688	1023202	0.000656	0.011386	0.006833	0.004203	0.020965	0.021571	0.030462	0.022058	0.022397	0.013064	0.026484	0.02377	0.020208	0.02222	0.021247	0.026508	0.011677	0.005573	0.020973	0.020458
7	1053275	1054460	0.000175	0.00211	0.002743	0.005408	0.010501	0.012999	0.015687	0.008739	0.011403	0.010803	0.017585	0.015183	0.023751	0.020342	0.011481	0.016456	0.007089	0.006157	0.022456	0.023721
7	1084240	1085791	0.000132	0.001128	0.001441	0.002321	0.007	0.006619	0.007496	0.004498	0.007086	0.002238	0.012201	0.005217	0.017729	0.017465	0.011988	0.012484	0.004237	0.002928	0.017629	0.01783
7	1129852	1131381	0.0005	0.005268	0.002453	0.012056	0.026987	0.022672	0.026263	0.006863	0.026928	0.017223	0.020052	0.024627	0.038901	0.037664	0.022556	0.022958	0.017557	0.012583	0.038817	0.038986
7	1170220	1171063	0.000785	0.002497	0.004257	0.00491	0.015443	0.017533	0.016846	0.012449	0.015687	0.013358	0.020429	0.020286	0.035813	0.036886	0.022668	0.021771	0.009338	0.005867	0.03622	0.036063
7	1190387	1190736	0.0	0.007653	0.003669	0.002213	0.014424	0.024762	0.014781	0.011786	0.014486	0.012212	0.010138	0.011567	0.019263	0.024286	0.018571	0.018929	0.007711	0.002701	0.021171	0.019464
7	1198662	1199104	0.007469	0.014753	0.010793	0.003834	0.013889	0.012178	0.017795	0.017747	0.014634	0.003641	0.020899	0.01582	0.027598	0.024593	0.017524	0.023702	0.009172	0.004895	0.026475	0.027582
7	1285659	1286668	0.000255	0.004566	0.002045	0.006263	0.013988	0.016979	0.014961	0.005953	0.014158	0.012309	0.017503	0.019637	0.028198	0.02835	0.013014	0.014247	0.00909	0.006962	0.028256	0.028325
7	1295184	1296725	0.000137	0.006466	0.008639	0.004589	0.022161	0.021557	0.022694	0.027661	0.022593	0.004431	0.017081	0.010959	0.017511	0.023071	0.024693	0.02831	0.012318	0.005361	0.019609	0.017673
7	1312065	1312873	0.003539	0.005739	0.005769	0.004166	0.023207	0.026006	0.018179	0.011525	0.022126	0.008561	0.020961	0.026324	0.023293	0.023453	0.017299	0.016687	0.012895	0.005214	0.023206	0.023379
7	1335644	1336482	0.001017	0.005193	0.00471	0.006053	0.017153	0.016749	0.014678	0.013205	0.016722	0.007049	0.021262	0.02305	0.025337	0.027476	0.018537	0.017878	0.010621	0.006992	0.02615	0.025309
7	1345350	1346242	0.000177	0.00276	0.004661	0.005536	0.01896	0.018762	0.022613	0.015206	0.019596	0.010957	0.018053	0.021954	0.020166	0.014528	0.022868	0.025196	0.011166	0.006309	0.01803	0.020288
7	1361643	1362249	0.000255	0.0	0.001638	0.000706	0.010304	0.018714	0.008613	0.004986	0.01001	0.013555	0.020969	0.012732	0.014379	0.015694	0.023931	0.022241	0.005208	0.001956	0.014878	0.014755
7	1363814	1364568	0.002437	0.002463	0.006515	0.002555	0.020964	0.014147	0.011703	0.016316	0.019584	0.012637	0.017094	0.008932	0.021841	0.021464	0.014519	0.018568	0.010823	0.00345	0.021698	0.02178
7	1378103	1379481	0.000262	0.000311	0.001349	0.001996	0.011124	0.010305	0.008953	0.00396	0.010746	0.00648	0.012398	0.005696	0.017112	0.018644	0.011755	0.008158	0.006174	0.002645	0.017721	0.017134
7	1408364	1409717	0.001148	0.0024	0.004839	0.002713	0.014178	0.014296	0.010435	0.01364	0.013521	0.002412	0.011286	0.011739	0.021519	0.029942	0.020623	0.017448	0.007958	0.003266	0.024777	0.021666
7	1440339	1441609	0.000834	0.001405	0.00332	0.002388	0.010581	0.009138	0.009663	0.009245	0.010421	0.003109	0.011408	0.0075	0.016269	0.017785	0.009503	0.009441	0.006067	0.002945	0.016845	0.016338
7	1466868	1468346	0.000939	0.000652	0.003557	0.002799	0.012419	0.012105	0.007844	0.00988	0.011623	0.003453	0.010164	0.012814	0.030241	0.034981	0.015035	0.010396	0.007113	0.003251	0.032042	0.030299
7	1476449	1477150	0.000515	0.005749	0.003606	0.007656	0.015763	0.018344	0.020983	0.010449	0.016647	0.010883	0.022126	0.023987	0.033338	0.02879	0.021667	0.029024	0.010481	0.008543	0.03161	0.033476
7	1480629	1482084	0.000179	0.003606	0.003191	0.008961	0.019522	0.018375	0.015816	0.010117	0.018985	0.008223	0.014368	0.017973	0.027905	0.030256	0.015851	0.014166	0.012551	0.009291	0.028798	0.027837
7	1504609	1505280	0.000508	0.0	0.00237	0.004154	0.01181	0.009738	0.009001	0.007754	0.011491	0.00556	0.015841	0.021169	0.03425	0.036772	0.01073	0.014881	0.007343	0.00488	0.035529	0.034484
7	1506563	1506857	0.008952	0.002906	0.008694	0.002293	0.029501	0.030504	0.023291	0.008626	0.02842	0.003517	0.013122	0.023291	0.001258	0.016057	0.023873	0.018644	0.016168	0.002959	0.006886	0.001324
7	1507112	1507540	0.006141	0.007226	0.009923	0.004753	0.022856	0.025048	0.018924	0.018004	0.02251	0.011029	0.027797	0.022533	0.041896	0.044718	0.025825	0.021562	0.013601	0.006201	0.043031	0.04224
7	1522007	1523548	0.002612	0.001436	0.004069	0.001506	0.012265	0.012248	0.013457	0.007415	0.012558	0.009023	0.018545	0.014654	0.018849	0.017544	0.011656	0.015726	0.006784	0.002554	0.018353	0.018999
7	1529100	1530523	0.001029	0.001731	0.002953	0.00447	0.014499	0.014688	0.012943	0.007519	0.014228	0.007343	0.019595	0.014436	0.030004	0.029513	0.017725	0.016766	0.008769	0.005406	0.029825	0.030199
7	1553403	1554103	0.00041	0.003464	0.004055	0.006998	0.012306	0.010611	0.014054	0.012538	0.01261	0.005315	0.015446	0.009982	0.02626	0.026541	0.010136	0.019615	0.008591	0.007518	0.026354	0.026465
7	1561885	1562998	9.2e-05	0.002148	0.002145	0.002982	0.015452	0.015906	0.014171	0.006892	0.015229	0.00431	0.013016	0.009997	0.038817	0.04134	0.021142	0.019861	0.008507	0.003602	0.039776	0.038992
7	1662855	1663317	0.002084	0.000928	0.00472	0.004253	0.014069	0.012702	0.008291	0.011164	0.013064	0.003125	0.013127	0.009531	0.027999	0.02717	0.015949	0.010281	0.008638	0.004818	0.027689	0.027997
7	1664264	1664744	0.001206	0.007068	0.004976	0.007109	0.01594	0.014327	0.018026	0.013473	0.016307	0.008409	0.016533	0.020844	0.028942	0.018311	0.011952	0.020052	0.010472	0.007742	0.024893	0.028833
7	1701047	1702139	0.000367	0.000392	0.000922	0.002342	0.018035	0.018355	0.018071	0.002253	0.018041	0.002984	0.021476	0.019674	0.016912	0.020339	0.017544	0.017628	0.009551	0.003523	0.01817	0.017154
7	1704679	1705594	0.000471	0.002534	0.00271	0.001272	0.016955	0.018099	0.013721	0.007599	0.016455	0.002295	0.007043	0.002676	0.013593	0.020829	0.018645	0.01542	0.008623	0.001627	0.016343	0.013646
7	1818346	1819028	0.001878	0.003831	0.004483	0.00493	0.015037	0.015866	0.017709	0.010541	0.015532	0.006412	0.011635	0.027028	0.022223	0.020705	0.013207	0.014032	0.009407	0.005426	0.021987	0.022314
7	1845729	1847194	0.000737	0.006797	0.004475	0.006081	0.014655	0.013939	0.014718	0.012666	0.014715	0.007969	0.015513	0.012361	0.029145	0.03229	0.012993	0.016115	0.0094	0.006692	0.030342	0.029312
7	1850289	1851365	0.000664	0.006002	0.003239	0.005777	0.02173	0.020737	0.021228	0.008937	0.021643	0.006959	0.028514	0.009105	0.028334	0.033426	0.02507	0.024257	0.012644	0.007186	0.030269	0.028585
7	1854307	1854769	0.0	0.00572	0.00381	0.003563	0.01791	0.019481	0.017368	0.012446	0.017815	0.00846	0.018224	0.008798	0.031979	0.029221	0.018398	0.026515	0.009889	0.004466	0.030933	0.032298
7	1858148	1859700	0.000629	0.002346	0.007412	0.002636	0.022082	0.025565	0.016766	0.023579	0.021142	0.012269	0.015817	0.027552	0.028705	0.025689	0.024706	0.017869	0.011611	0.003447	0.027556	0.028763
7	1895885	1897413	0.000598	0.000888	0.004333	0.014002	0.021811	0.01506	0.023423	0.013588	0.022129	0.020162	0.02422	0.021894	0.024916	0.022254	0.032718	0.035154	0.015822	0.014629	0.023962	0.025222
7	1979880	1981066	0.000412	0.002076	0.004316	0.001907	0.015192	0.018785	0.013537	0.013551	0.014904	0.006753	0.014702	0.00996	0.020165	0.022924	0.016605	0.015059	0.008018	0.002695	0.021213	0.020101
7	2047154	2047731	0.000177	0.001298	0.003041	0.004229	0.019986	0.020276	0.023139	0.009823	0.020535	0.006724	0.012975	0.012975	0.02076	0.018257	0.024313	0.027465	0.011161	0.004774	0.01976	0.0209
7	2048775	2049404	0.000978	0.00068	0.003547	0.003186	0.010534	0.009092	0.006336	0.009754	0.009804	0.003354	0.009908	0.00713	0.030517	0.03396	0.013325	0.009127	0.00637	0.003597	0.031825	0.030605
7	2065955	2066410	0.0	0.000548	0.001223	0.004617	0.009373	0.006944	0.005757	0.004112	0.008744	0.007263	0.02437	0.007746	0.018711	0.017544	0.019737	0.019463	0.006225	0.005829	0.018268	0.019154
