chr	start	stop	pi.slew	pi.nlew	pi.lew	pi.ccar	dxy.slew.ccar	dxy.slew.acar	dxy.nlew.ccar	dxy.slew.nlew	dxy.lew.ccar	dxy.ccar.acar	dxy.ccar.verb	dxy.ccar.par	dxy.ccar.bic	dxy.slew.bic	dxy.slew.verb	dxy.nlew.verb	pi.sLC	pi.CV	dxy.sLC.bic	dxy.CV.bic
4	285447	286276	0.004022	0.008732	0.007499	0.002773	0.010765	0.008043	0.011516	0.015594	0.010865	0.003011	0.011879	0.014143	0.011626	0.015631	0.014553	0.015261	0.006752	0.003336	0.013147	0.011714
4	331753	332188	0.005599	0.012533	0.008809	0.002221	0.015251	0.016176	0.013697	0.015889	0.014981	0.003662	0.036919	0.034866	0.044947	0.052873	0.040258	0.037271	0.008902	0.004366	0.047959	0.04451
4	332942	333361	0.002439	0.005612	0.004817	0.003227	0.010072	0.007665	0.010561	0.010244	0.010157	0.005914	0.031375	0.03078	0.026613	0.021429	0.026003	0.031548	0.006373	0.004959	0.024643	0.026749
4	335425	335774	0.001138	0.002755	0.00432	0.00343	0.005748	0.008847	0.017154	0.011823	0.007732	0.013441	0.029217	0.02212	0.026866	0.023609	0.023609	0.026786	0.004208	0.00502	0.025629	0.02692
4	335984	337313	0.005385	0.003813	0.006309	0.003794	0.007262	0.010586	0.008289	0.008676	0.007441	0.010599	0.012612	0.019003	0.027116	0.023387	0.013059	0.009586	0.005671	0.004334	0.025699	0.027256
4	356292	356610	0.008734	0.009285	0.014519	0.003164	0.01877	0.021288	0.017235	0.030406	0.019294	0.004038	0.016432	0.015345	0.016078	0.018818	0.016591	0.026646	0.011241	0.004022	0.017117	0.016262
4	365476	366006	0.005376	0.012107	0.00819	0.008433	0.014844	0.015314	0.013866	0.014335	0.014674	0.009457	0.017739	0.025849	0.030162	0.024135	0.018139	0.018362	0.011062	0.009012	0.027878	0.030279
4	369053	370543	0.000435	0.003234	0.002204	0.001605	0.00968	0.009301	0.007169	0.006199	0.009243	0.001569	0.013078	0.01614	0.016475	0.019362	0.01802	0.015426	0.005282	0.002336	0.017572	0.016579
4	371381	371872	0.001527	0.008488	0.005632	0.003001	0.010482	0.010804	0.009258	0.015025	0.010244	0.003147	0.025374	0.011753	0.029177	0.029953	0.029953	0.029217	0.006352	0.004395	0.029472	0.029599
4	377570	378176	0.005142	0.010238	0.006434	0.005417	0.006448	0.0075	0.010473	0.009072	0.007148	0.007256	0.007643	0.009948	0.025493	0.024105	0.00659	0.007619	0.005854	0.005748	0.024956	0.025426
4	423263	424432	0.003129	0.001801	0.006092	0.004461	0.013841	0.016682	0.014371	0.013338	0.013933	0.004407	0.023945	0.021498	0.029294	0.02942	0.020805	0.019551	0.008736	0.005662	0.029342	0.029554
4	427283	427820	0.006898	0.002854	0.008673	0.014428	0.038065	0.034925	0.030268	0.013989	0.036852	0.022408	0.035072	0.032089	0.027477	0.028615	0.017267	0.011849	0.024617	0.015691	0.027908	0.027519
4	501130	501451	0.003531	0.01785	0.007869	0.013045	0.013789	0.017653	0.017982	0.017024	0.014512	0.017832	0.040874	0.032333	0.023693	0.02464	0.040723	0.035197	0.012098	0.014764	0.023996	0.02422
4	505446	506808	0.009939	0.015978	0.013571	0.012339	0.020914	0.021873	0.023676	0.021424	0.021361	0.01524	0.031396	0.025366	0.028077	0.030177	0.033401	0.030745	0.016057	0.01354	0.028831	0.028398
4	516371	517637	0.004433	0.010289	0.007544	0.006954	0.00809	0.003837	0.01365	0.014488	0.009056	0.005525	0.024607	0.007473	0.030641	0.031987	0.022848	0.022198	0.007136	0.008037	0.031151	0.030818
4	1042878	1043345	0.000331	0.000534	0.001028	0.001516	0.02257	0.019399	0.024271	0.002038	0.023008	0.013854	0.028812	0.006376	0.02988	0.026878	0.006579	0.00641	0.011443	0.003315	0.028391	0.029922
4	1087493	1089006	0.000503	0.000165	0.001437	0.00035	0.011705	0.012735	0.013474	0.003715	0.012013	0.001392	0.007777	0.004144	0.023299	0.024074	0.016478	0.018246	0.005776	0.000808	0.023593	0.023489
4	1201676	1202599	0.000877	0.001664	0.002464	0.00121	0.01212	0.013657	0.017017	0.006208	0.012972	0.002797	0.010923	0.005094	0.021757	0.020699	0.018532	0.023429	0.006356	0.001807	0.021355	0.021974
4	1210832	1211585	0.000448	0.001043	0.001379	0.001809	0.006885	0.009098	0.007604	0.003565	0.00701	0.003199	0.012252	0.008932	0.034079	0.034109	0.010869	0.011288	0.004032	0.002451	0.03409	0.034238
4	1212774	1213204	0.007835	0.004723	0.009135	0.002409	0.012903	0.011967	0.010506	0.012547	0.012486	0.00131	0.009842	0.001796	0.018337	0.022408	0.016608	0.014211	0.008174	0.002865	0.019884	0.018453
4	1215799	1216150	0.021875	0.00142	0.02054	0.003014	0.034277	0.037405	0.026508	0.019214	0.032925	0.006568	0.013105	0.006782	0.031342	0.0311	0.026017	0.01669	0.020572	0.003641	0.03125	0.031117
4	1216471	1217229	0.006676	0.018916	0.011099	0.003071	0.017598	0.017031	0.027115	0.020626	0.019243	0.005412	0.011985	0.00968	0.026478	0.025237	0.017332	0.025692	0.010476	0.003618	0.02599	0.026515
4	1364166	1364637	0.000931	0.0	0.00078	0.002991	0.023465	0.021688	0.022963	0.000502	0.023378	0.001777	0.010252	0.006544	0.031438	0.032281	0.030163	0.029661	0.012444	0.003436	0.031758	0.031647
4	1372128	1373562	0.002077	0.000174	0.003826	0.001888	0.029968	0.029377	0.028785	0.008093	0.029848	0.001263	0.010255	0.00917	0.030741	0.038204	0.028888	0.027613	0.015312	0.002411	0.033617	0.030785
4	1466084	1466592	0.002015	0.001336	0.002263	0.003547	0.00852	0.007298	0.010457	0.002806	0.008857	0.002972	0.008243	0.010703	0.015132	0.017748	0.010087	0.012057	0.005468	0.003902	0.018054	0.015277
4	1530889	1531883	0.000575	0.001472	0.002713	0.002058	0.013747	0.017645	0.018694	0.007729	0.01465	0.009852	0.019173	0.013207	0.059706	0.062629	0.025443	0.030528	0.007501	0.003134	0.061132	0.059967
4	1532184	1533658	0.001041	0.001454	0.003639	0.000955	0.010574	0.011486	0.012581	0.009846	0.010923	0.004516	0.009717	0.004459	0.031766	0.035796	0.014425	0.01713	0.005554	0.001495	0.033302	0.031907
4	1536281	1536874	0.00046	0.010903	0.007693	0.001862	0.031546	0.031972	0.023083	0.024396	0.030127	0.010807	0.014446	0.008553	0.032937	0.020468	0.037303	0.0289	0.015792	0.002637	0.028199	0.033065
4	1549140	1550208	0.000318	0.005417	0.00899	0.003929	0.026053	0.024673	0.041829	0.029371	0.028797	0.011752	0.028721	0.029158	0.045153	0.03154	0.029199	0.041901	0.014019	0.005471	0.03997	0.045167
4	1687683	1688247	0.002666	0.001833	0.005599	0.00081	0.015301	0.015044	0.01862	0.012727	0.015878	0.000428	0.025121	0.007065	0.025921	0.020028	0.028878	0.032522	0.007971	0.002327	0.023681	0.0263
4	1692371	1692754	0.007656	0.007906	0.01066	0.002599	0.016577	0.014483	0.024121	0.017966	0.017841	0.0025	0.021799	0.008822	0.040029	0.04137	0.021838	0.024414	0.009418	0.003845	0.040356	0.040365
4	1713773	1714337	0.007405	0.007054	0.011733	0.001177	0.015381	0.014731	0.016434	0.019109	0.015622	0.000799	0.028233	0.007879	0.020982	0.020447	0.03007	0.035251	0.007848	0.002863	0.021216	0.021466
4	1744769	1745152	0.010558	0.004179	0.011893	0.003446	0.018543	0.018795	0.01621	0.01433	0.018375	0.004956	0.023185	0.002352	0.040113	0.044631	0.026179	0.020508	0.011798	0.004676	0.042034	0.040488
4	1757327	1758893	0.000544	0.000934	0.002447	0.002154	0.017831	0.018479	0.018045	0.006999	0.017916	0.002831	0.011919	0.004852	0.018748	0.020304	0.022487	0.022735	0.009449	0.002769	0.019382	0.018943
4	1760574	1761082	0.000483	0.000491	0.0015	0.001379	0.01474	0.014993	0.018165	0.003942	0.015335	0.004331	0.017048	0.012025	0.032068	0.025799	0.024816	0.024804	0.007568	0.002343	0.029763	0.032386
4	1772692	1774219	0.007377	0.016548	0.010239	0.003025	0.015244	0.014283	0.019212	0.016275	0.015934	0.00583	0.014222	0.009087	0.022033	0.0253	0.016792	0.021679	0.009468	0.003716	0.023279	0.022122
4	1798115	1798988	0.00118	0.002983	0.002861	0.002193	0.007699	0.008509	0.009458	0.006739	0.008005	0.003912	0.010316	0.007169	0.023455	0.021048	0.008974	0.011156	0.004662	0.002695	0.022555	0.023509
4	1879401	1879975	0.000438	0.004224	0.004055	0.001112	0.007382	0.005736	0.009811	0.012403	0.007804	0.002281	0.013296	0.00547	0.018513	0.021968	0.016751	0.01913	0.004	0.001862	0.019826	0.018804
4	2055667	2057215	0.00066	0.003597	0.004182	0.003747	0.012258	0.014288	0.00888	0.012381	0.01173	0.008219	0.022814	0.01223	0.02928	0.030274	0.022493	0.025258	0.007451	0.004929	0.030058	0.029365
4	2096748	2098257	3.5e-05	0.004305	0.003112	0.001971	0.009844	0.00951	0.014959	0.010117	0.010734	0.002012	0.008171	0.003867	0.023734	0.019223	0.012931	0.017384	0.005443	0.002366	0.02202	0.023838
4	2116944	2118400	0.000175	0.001767	0.001507	0.005627	0.020387	0.021452	0.022528	0.004324	0.020784	0.007926	0.012593	0.014849	0.029132	0.023388	0.017546	0.019072	0.011905	0.006059	0.026925	0.029113
4	2119936	2120233	0.0	0.001443	0.002264	0.003682	0.016183	0.022447	0.017025	0.007576	0.01633	0.015495	0.02308	0.008037	0.033018	0.016835	0.02862	0.029461	0.009122	0.004875	0.028122	0.033302
4	2124571	2125597	0.000253	0.0	0.001595	0.00312	0.007097	0.009652	0.007994	0.004843	0.007253	0.005575	0.008669	0.008284	0.028269	0.024368	0.011275	0.012171	0.004606	0.00346	0.027157	0.028405
4	2170074	2170920	0.000363	0.001223	0.001559	0.002274	0.02498	0.024586	0.026712	0.004357	0.025281	0.00186	0.020661	0.018395	0.033001	0.030168	0.026626	0.026417	0.012815	0.003404	0.031925	0.033058
4	2190126	2191640	0.000585	0.000165	0.002033	0.009358	0.024451	0.024001	0.02405	0.005523	0.024386	0.008917	0.020448	0.012922	0.03151	0.029333	0.030655	0.031642	0.015321	0.010036	0.030668	0.031734
4	2234139	2234838	0.001477	0.00352	0.007136	0.001102	0.016456	0.017982	0.018577	0.020555	0.016825	0.005684	0.013041	0.006613	0.033018	0.040639	0.024887	0.026964	0.008463	0.001837	0.035914	0.033237
4	2329384	2330917	0.000778	0.000512	0.002679	0.005398	0.031917	0.03021	0.028289	0.007274	0.031286	0.007665	0.012586	0.007654	0.031165	0.024343	0.03057	0.02689	0.017366	0.00584	0.028577	0.031199
4	2389072	2390523	0.000566	0.003714	0.004097	0.002693	0.013312	0.015019	0.015482	0.012297	0.013689	0.005406	0.01093	0.008348	0.02676	0.026841	0.016166	0.018337	0.007459	0.0032	0.026921	0.026849
4	2392928	2393793	0.000692	0.001402	0.00236	0.003619	0.019147	0.017372	0.021502	0.006305	0.019557	0.002583	0.015496	0.01259	0.035629	0.040659	0.021606	0.023961	0.010594	0.004347	0.03754	0.035761
4	2405367	2406680	0.000556	0.000326	0.001525	0.003457	0.014268	0.015581	0.013337	0.003875	0.014106	0.004235	0.010102	0.00858	0.054083	0.054774	0.016342	0.015411	0.00819	0.003864	0.054346	0.054093
4	2413673	2414484	6.5e-05	0.000528	0.001605	0.002563	0.015963	0.013579	0.013775	0.005266	0.015582	0.002384	0.008541	0.007002	0.029239	0.028358	0.017274	0.015086	0.008586	0.002932	0.028904	0.029287
4	2435977	2436991	0.000821	0.001372	0.003677	0.003704	0.014391	0.013162	0.014123	0.010494	0.014344	0.004068	0.01052	0.01098	0.04478	0.044361	0.016775	0.016379	0.008381	0.004122	0.044995	0.044858
4	2445452	2446156	0.00082	0.0	0.002336	0.002172	0.02876	0.027362	0.028386	0.006056	0.028695	0.001398	0.025545	0.022704	0.031731	0.030914	0.024522	0.024148	0.014635	0.003611	0.03142	0.031738
4	2461655	2462619	0.001132	0.001332	0.003072	0.001909	0.022437	0.023162	0.024352	0.006872	0.023108	0.002797	0.010396	0.006761	0.040832	0.04426	0.030761	0.032642	0.011577	0.002436	0.042135	0.041063
4	2462762	2463744	0.000393	0.003088	0.004235	0.00323	0.027477	0.027504	0.025108	0.013004	0.027108	0.005759	0.012716	0.011453	0.040117	0.042933	0.032252	0.031918	0.014376	0.003813	0.04139	0.040326
4	2536013	2536881	0.00597	0.002384	0.006987	0.002849	0.01494	0.015166	0.013503	0.009765	0.014712	0.0043	0.013196	0.009911	0.026727	0.02932	0.014339	0.012946	0.00861	0.003526	0.027847	0.026809
4	2538603	2539139	0.002495	0.003192	0.003667	0.00558	0.012419	0.010977	0.013546	0.00642	0.012615	0.007629	0.01658	0.009476	0.032108	0.026904	0.015584	0.01676	0.008397	0.006262	0.03013	0.03221
4	2560294	2561175	0.006743	0.001216	0.008237	0.001317	0.017951	0.016638	0.016553	0.0123	0.017692	0.003048	0.013882	0.007472	0.031025	0.034658	0.021038	0.01958	0.01029	0.002213	0.032517	0.031139
4	2564035	2564570	0.003686	0.004309	0.004745	0.002711	0.012104	0.013661	0.011791	0.007865	0.011999	0.005137	0.009891	0.00433	0.026102	0.027261	0.011792	0.011116	0.007004	0.003229	0.026303	0.02617
4	2642533	2643404	0.0009	0.001474	0.002043	0.00198	0.003065	0.0034	0.006354	0.004738	0.003637	0.002551	0.029863	0.02917	0.044161	0.042401	0.028247	0.030533	0.002338	0.003705	0.04349	0.044232
4	2661401	2661846	0.0	0.001922	0.003345	0.005866	0.012766	0.010463	0.01508	0.011211	0.013168	0.008342	0.017322	0.01508	0.023398	0.017937	0.020179	0.022422	0.008378	0.006572	0.021323	0.02358
4	2716515	2717985	0.000365	0.001531	0.004108	0.002319	0.017648	0.016603	0.021394	0.013003	0.018315	0.002053	0.019888	0.003221	0.030674	0.033837	0.028319	0.031037	0.009379	0.003401	0.031886	0.030949
4	2759511	2760213	0.001315	0.0	0.003884	0.005673	0.012521	0.015897	0.010875	0.010182	0.012235	0.013215	0.021704	0.013697	0.013009	0.012316	0.021337	0.018492	0.008314	0.006672	0.012745	0.013269
4	2764999	2765871	0.001104	0.002662	0.003643	0.001112	0.010377	0.010703	0.014247	0.009604	0.01105	0.001585	0.009803	0.00923	0.02412	0.020642	0.012041	0.018205	0.005521	0.00165	0.022798	0.024173
4	2765984	2766433	0.000759	0.003095	0.002123	0.002529	0.010862	0.010838	0.010672	0.00519	0.010829	0.002987	0.015842	0.003728	0.028172	0.027135	0.013801	0.015833	0.006244	0.003353	0.027778	0.028368
4	2784164	2785176	0.000385	0.001199	0.002902	0.001925	0.017943	0.01957	0.019727	0.008846	0.018261	0.002755	0.019759	0.009641	0.028612	0.028784	0.016938	0.018509	0.009341	0.003027	0.028653	0.028671
4	2785412	2785704	0.00189	0.0	0.008992	0.000549	0.015051	0.014775	0.017399	0.026131	0.016029	0.000276	0.019112	0.01055	0.034523	0.046859	0.033611	0.02911	0.007713	0.001695	0.039454	0.034889
4	2843835	2844290	0.001267	0.003211	0.003519	0.002346	0.015345	0.016159	0.014263	0.008758	0.015157	0.002936	0.010151	0.005765	0.030772	0.030413	0.022738	0.020559	0.008455	0.002825	0.030882	0.03101
4	2844529	2844811	0.000548	0.00265	0.00424	0.001304	0.022092	0.021294	0.015374	0.012925	0.020924	0.000798	0.007865	0.013165	0.0326	0.038962	0.021294	0.014576	0.011091	0.001707	0.035018	0.032575
4	2897126	2897606	0.001955	0.00349	0.004343	0.00222	0.012808	0.013368	0.012426	0.009889	0.01275	0.002509	0.011604	0.009006	0.022494	0.030364	0.017672	0.022089	0.007399	0.002851	0.025646	0.022818
4	2994602	2995152	0.000754	0.002722	0.003231	0.00169	0.022994	0.02197	0.020535	0.010221	0.022791	0.001025	0.012821	0.010099	0.025525	0.030137	0.029946	0.027223	0.011697	0.002377	0.027967	0.025749
4	3012383	3012741	0.001653	0.0	0.003066	0.003454	0.020132	0.019847	0.019643	0.006616	0.020047	0.007269	0.018742	0.01043	0.020319	0.028668	0.036754	0.036313	0.011136	0.004395	0.023492	0.020819
4	3019305	3019995	0.000955	0.000362	0.002201	0.002236	0.026564	0.028248	0.024584	0.005254	0.026219	0.003949	0.031743	0.009966	0.023001	0.026735	0.018116	0.016123	0.013789	0.004051	0.02452	0.023323
4	3028030	3028898	0.000729	0.001399	0.003035	0.005445	0.010693	0.008711	0.011391	0.008519	0.010815	0.005568	0.011391	0.009951	0.028207	0.0258	0.010823	0.011521	0.00729	0.005808	0.027331	0.02819
4	3159092	3160354	0.000484	0.000792	0.002306	0.002773	0.007346	0.006369	0.006066	0.006657	0.007123	0.00232	0.013192	0.012202	0.011698	0.013627	0.014023	0.012668	0.004625	0.003416	0.012431	0.011938
4	3162248	3163522	0.000368	0.001905	0.001514	0.001883	0.007063	0.007135	0.010778	0.004128	0.007709	0.001868	0.022151	0.022739	0.029197	0.028731	0.018535	0.022353	0.004133	0.003135	0.02902	0.029216
4	3246245	3246553	0.000502	0.001387	0.005919	0.004758	0.019255	0.025067	0.018191	0.018864	0.01907	0.00957	0.028709	0.019	0.025472	0.026145	0.029382	0.028317	0.011066	0.006228	0.025753	0.025587
4	3256224	3257930	0.001183	0.004354	0.006234	0.004092	0.024089	0.023009	0.020937	0.01879	0.022581	0.004402	0.025064	0.023589	0.045417	0.046787	0.019816	0.024326	0.012299	0.00543	0.045679	0.045472
4	3275685	3277225	0.000412	0.001043	0.001893	0.00722	0.011486	0.006076	0.009415	0.005075	0.01107	0.00714	0.012329	0.00982	0.014392	0.014728	0.01635	0.014844	0.008118	0.007707	0.014507	0.014526
4	3313155	3313528	0.00073	0.004011	0.00387	0.0028	0.030265	0.036518	0.027838	0.011117	0.029843	0.012463	0.033854	0.007116	0.04856	0.045877	0.025823	0.027072	0.015578	0.004712	0.04754	0.048671
4	3318640	3319937	0.000526	0.002118	0.002046	0.001629	0.014595	0.014321	0.013317	0.005437	0.014527	0.004796	0.02032	0.005055	0.043836	0.044776	0.017628	0.019468	0.007831	0.002786	0.044659	0.043972
4	3328013	3328436	0.000919	0.0	0.003979	0.00946	0.020912	0.019675	0.021036	0.01142	0.021387	0.009776	0.027181	0.014093	0.030698	0.031467	0.024392	0.024764	0.012863	0.010564	0.030991	0.031003
4	3331681	3332005	0.0	0.000769	0.003523	0.003458	0.011067	0.014359	0.004529	0.011923	0.00993	0.006634	0.012605	0.003375	0.040248	0.047692	0.013846	0.013462	0.006588	0.004029	0.043077	0.040529
4	3335444	3335775	0.002849	0.001721	0.003146	0.007598	0.018049	0.015879	0.017732	0.003963	0.017994	0.008356	0.016226	0.019238	0.026768	0.012999	0.002457	0.001506	0.011909	0.008131	0.021513	0.026258
4	3349915	3351459	9.7e-05	0.000162	0.000413	0.001891	0.004523	0.004383	0.002384	0.001166	0.004321	0.002081	0.007905	0.002556	0.004008	0.006763	0.009683	0.007787	0.002708	0.002552	0.005985	0.004989
4	3356597	3357574	0.000374	0.001315	0.002536	0.003359	0.017381	0.017409	0.017098	0.007649	0.017332	0.004989	0.009207	0.019399	0.016909	0.017974	0.019454	0.019172	0.009607	0.003717	0.017313	0.016939
4	3359285	3360808	3.5e-05	0.001195	0.001868	0.008245	0.016612	0.016312	0.017497	0.006169	0.016766	0.008685	0.016976	0.017251	0.020479	0.021015	0.021343	0.022228	0.011061	0.008798	0.020682	0.020662
4	3363884	3364602	0.000216	0.009338	0.006048	0.011499	0.024099	0.025145	0.012927	0.019234	0.022156	0.008771	0.0201	0.01254	0.027457	0.036198	0.016104	0.019993	0.015909	0.012025	0.030812	0.027708
4	3397243	3398237	0.000327	0.002118	0.004395	0.000428	0.014165	0.014776	0.011157	0.014011	0.013642	0.001064	0.006257	0.011282	0.035403	0.037054	0.017958	0.01495	0.006952	0.000787	0.03603	0.03549
4	3407902	3408250	0.001537	0.002456	0.007092	0.003684	0.027491	0.029709	0.02357	0.022282	0.026454	0.005007	0.013541	0.027868	0.030733	0.031292	0.036872	0.032951	0.01471	0.004288	0.030946	0.031026
4	3409825	3410606	0.0	0.00096	0.00374	0.003581	0.009107	0.010457	0.015019	0.012644	0.010136	0.004516	0.01774	0.012629	0.03517	0.034571	0.020487	0.023207	0.005703	0.004453	0.034942	0.035131
4	3443308	3443675	0.0	0.001174	0.00144	0.002986	0.015334	0.020091	0.014649	0.004795	0.015215	0.006702	0.022757	0.025497	0.034512	0.035616	0.027397	0.029452	0.008449	0.004209	0.03491	0.034418
4	3456192	3457745	0.000331	0.000161	0.003116	0.002162	0.018539	0.018155	0.026334	0.00957	0.020025	0.002456	0.010711	0.008189	0.025356	0.023947	0.019764	0.02759	0.009768	0.002689	0.024831	0.025439
4	3485417	3485885	0.001046	0.005178	0.006392	0.001743	0.014449	0.011297	0.015768	0.016272	0.015884	0.001731	0.013103	0.004041	0.026962	0.025867	0.01414	0.013326	0.007599	0.002455	0.028972	0.027022
4	3500878	3502466	0.000361	0.004408	0.006077	0.00508	0.022938	0.023902	0.026849	0.019546	0.023642	0.008219	0.010456	0.022268	0.031227	0.032613	0.020019	0.023929	0.012914	0.005401	0.031755	0.031142
4	3593526	3594602	0.001264	0.0	0.00435	0.004598	0.026381	0.025982	0.02184	0.011886	0.025915	0.003847	0.014885	0.020259	0.035541	0.031452	0.023039	0.018587	0.014492	0.005231	0.033987	0.035476
4	3621395	3621949	0.001126	0.001952	0.00301	0.002397	0.018666	0.017223	0.016233	0.007827	0.01829	0.001734	0.008951	0.009852	0.022435	0.023229	0.016923	0.014489	0.009936	0.002799	0.022725	0.022325
4	3638898	3640449	0.000102	0.000345	0.001489	0.002019	0.012725	0.011219	0.013565	0.004803	0.012871	0.002723	0.020411	0.01139	0.019444	0.017126	0.020636	0.021505	0.006856	0.003152	0.018597	0.019694
4	3677759	3678167	0.000796	0.0	0.000673	0.003678	0.004039	0.00208	0.003589	0.00045	0.003961	0.00443	0.009741	0.01463	0.020625	0.017565	0.007785	0.007335	0.003441	0.00405	0.019462	0.020744
4	3724689	3725466	0.000199	0.000872	0.002596	0.005604	0.0165	0.015311	0.016881	0.008296	0.016566	0.004651	0.02154	0.010386	0.021727	0.013598	0.015458	0.015906	0.010023	0.006583	0.018638	0.02167
4	3749883	3750877	5.3e-05	0.000826	0.001136	0.001726	0.006105	0.006057	0.007712	0.00367	0.006385	0.002059	0.008089	0.004822	0.012109	0.013092	0.012087	0.013693	0.003573	0.002117	0.012482	0.012296
4	3972926	3973279	0.020421	0.032082	0.024105	0.015288	0.021383	0.038012	0.032099	0.031891	0.023247	0.034491	0.02064	0.037407	0.046382	0.046536	0.020369	0.034251	0.018918	0.015676	0.046441	0.046506
4	3977338	3978556	0.002169	0.015792	0.007779	0.008009	0.012821	0.008117	0.021762	0.019931	0.014392	0.015367	0.02137	0.022241	0.025154	0.018587	0.022149	0.031378	0.00947	0.008865	0.022659	0.025456
4	4432079	4432851	0.002057	0.008477	0.006471	0.002571	0.013605	0.012481	0.010188	0.015743	0.013165	0.002092	0.017406	0.015135	0.036233	0.039866	0.018602	0.018158	0.007749	0.003487	0.037613	0.036337
4	4486017	4486494	0.004827	0.007696	0.0078	0.006342	0.014101	0.016039	0.016727	0.014686	0.014928	0.005208	0.020219	0.01591	0.017317	0.014534	0.019764	0.020659	0.010301	0.007236	0.016266	0.017259
4	4490382	4490797	0.005139	0.000601	0.010191	0.003816	0.02362	0.035277	0.025425	0.022757	0.023934	0.026223	0.025202	0.027605	0.026404	0.031819	0.02524	0.024339	0.01343	0.005132	0.028462	0.026179
4	4500271	4501152	0.01347	0.002713	0.018665	0.002322	0.028616	0.029114	0.019326	0.031994	0.027114	0.004225	0.031891	0.019111	0.033448	0.028925	0.042981	0.03784	0.016357	0.004147	0.031693	0.033999
4	4514095	4514864	0.001173	0.004824	0.005547	0.000946	0.020894	0.021243	0.018915	0.015821	0.020535	0.00162	0.018873	0.00885	0.027357	0.034249	0.02146	0.022727	0.010437	0.002048	0.030221	0.027537
4	4517535	4518483	0.000904	0.005607	0.003594	0.009773	0.013874	0.012469	0.014856	0.009629	0.014045	0.011869	0.018276	0.010586	0.023868	0.018967	0.013172	0.011723	0.010464	0.010291	0.022005	0.023896
4	4518762	4519362	0.002054	0.006002	0.006272	0.010415	0.018319	0.026272	0.018888	0.015975	0.018333	0.017786	0.022505	0.01452	0.040069	0.034022	0.017763	0.021423	0.012512	0.011153	0.037771	0.040064
