chr	start	stop	pi.slew	pi.nlew	pi.lew	pi.ccar	dxy.slew.ccar	dxy.slew.acar	dxy.nlew.ccar	dxy.slew.nlew	dxy.lew.ccar	dxy.ccar.acar	dxy.ccar.verb	dxy.ccar.par	dxy.ccar.bic	dxy.slew.bic	dxy.slew.verb	dxy.nlew.verb	pi.sLC	pi.CV	dxy.sLC.bic	dxy.CV.bic
2	612344	613846	0.00564	0.006843	0.009737	0.011654	0.01613	0.017051	0.017108	0.019776	0.016247	0.016047	0.020003	0.024725	0.024671	0.029065	0.023471	0.017631	0.012868	0.012164	0.026342	0.024794
2	624075	625428	0.002718	0.007312	0.00677	0.00631	0.015778	0.015255	0.020495	0.01609	0.016599	0.007995	0.015998	0.015712	0.033534	0.03217	0.01414	0.018939	0.010306	0.006907	0.033016	0.033617
2	630387	631500	0.005004	0.006732	0.007659	0.00825	0.020241	0.020182	0.021622	0.013884	0.020481	0.013187	0.01852	0.020892	0.025277	0.028253	0.022064	0.02693	0.013518	0.008894	0.026402	0.025426
2	638249	638719	0.009909	0.015469	0.016109	0.004308	0.037284	0.029705	0.032631	0.030506	0.036475	0.009032	0.027009	0.026786	0.033607	0.040451	0.036485	0.032378	0.020822	0.005725	0.036205	0.033386
2	640498	642058	0.004326	0.004416	0.007764	0.004382	0.014782	0.019262	0.015042	0.015944	0.014844	0.015013	0.017007	0.017147	0.023103	0.023552	0.02013	0.017056	0.009319	0.005161	0.023278	0.023172
2	649176	649777	0.001581	0.002848	0.004399	0.00168	0.018642	0.024902	0.010074	0.01106	0.017152	0.010905	0.020041	0.016718	0.017549	0.029332	0.030163	0.022841	0.009739	0.002811	0.022027	0.017805
2	650296	651245	0.006187	0.00688	0.011567	0.00722	0.027877	0.029808	0.015008	0.024594	0.025781	0.00828	0.016825	0.020357	0.031392	0.040944	0.028008	0.017237	0.016849	0.007808	0.034943	0.031447
2	659414	660103	0.005249	0.002381	0.008379	0.005952	0.016567	0.015739	0.0187	0.014989	0.017411	0.013776	0.024591	0.01288	0.039925	0.037948	0.023875	0.023913	0.010907	0.007101	0.039175	0.040152
2	672784	673624	0.000457	0.00693	0.004899	0.005331	0.010906	0.008782	0.013099	0.014983	0.011287	0.009772	0.015014	0.0189	0.044046	0.046084	0.017513	0.017857	0.007319	0.005943	0.044837	0.044235
2	678272	679129	0.001705	0.012684	0.009133	0.004785	0.019956	0.018989	0.019026	0.024325	0.020036	0.010809	0.014716	0.019558	0.037647	0.043655	0.023733	0.020736	0.011568	0.005393	0.040374	0.037602
2	688388	689567	0.000586	0.012107	0.00687	0.014107	0.024322	0.021807	0.021711	0.019989	0.023893	0.018511	0.021788	0.021582	0.032613	0.034519	0.026044	0.015678	0.017098	0.014575	0.033189	0.032573
2	691558	692952	0.003414	0.009939	0.006675	0.006136	0.015621	0.016347	0.016077	0.014183	0.015664	0.00795	0.020267	0.017725	0.036663	0.038501	0.020894	0.021447	0.010303	0.007012	0.037369	0.036696
2	696951	697687	0.000533	0.00126	0.003306	0.009022	0.015286	0.013057	0.010625	0.009909	0.014475	0.007667	0.027662	0.031733	0.029982	0.021745	0.023138	0.022049	0.010798	0.010167	0.026852	0.030232
2	730761	732265	0.001698	0.016801	0.006547	0.008089	0.015931	0.02086	0.020006	0.016817	0.016639	0.016886	0.023888	0.024959	0.044081	0.042263	0.021472	0.025997	0.010913	0.009065	0.04339	0.044168
2	767695	768409	0.00172	0.004241	0.007612	0.003341	0.020257	0.024876	0.023786	0.02054	0.021149	0.014086	0.027327	0.022225	0.018052	0.018786	0.0265	0.020687	0.011162	0.004816	0.018331	0.018101
2	805969	806293	0.000486	0.008681	0.005946	0.001474	0.010268	0.013063	0.012717	0.01832	0.010694	0.004384	0.003871	0.006948	0.019156	0.024858	0.009474	0.012308	0.005519	0.001624	0.021323	0.019135
2	806754	807585	6.3e-05	0.009262	0.007345	0.007198	0.023772	0.025162	0.022889	0.024006	0.023632	0.012112	0.029748	0.019654	0.034752	0.039236	0.036823	0.033022	0.014083	0.008603	0.036461	0.035027
2	809591	809936	0.005583	0.01853	0.014605	0.008507	0.034529	0.027918	0.031896	0.035107	0.034071	0.011594	0.050958	0.037284	0.038429	0.037223	0.033867	0.046739	0.020477	0.011264	0.037971	0.038863
2	822817	823315	0.000406	0.015562	0.005985	0.010598	0.025692	0.021578	0.032031	0.018006	0.026794	0.012027	0.028922	0.02008	0.03242	0.039262	0.035246	0.041918	0.016358	0.011722	0.03503	0.032725
2	850022	850414	0.001771	0.011844	0.005565	0.004465	0.01269	0.018327	0.015759	0.013762	0.013224	0.012495	0.018762	0.011932	0.024194	0.016649	0.019603	0.022959	0.007997	0.005342	0.021327	0.024394
2	853046	853818	0.00803	0.01058	0.012204	0.007214	0.01755	0.018995	0.025729	0.022008	0.019067	0.013196	0.029752	0.025187	0.04937	0.044131	0.032318	0.028299	0.012167	0.008622	0.047326	0.049327
2	856916	857297	0.00864	0.007821	0.009537	0.00884	0.019134	0.023577	0.016151	0.011773	0.018615	0.02125	0.031069	0.039481	0.035439	0.031944	0.030069	0.029683	0.013791	0.010367	0.034108	0.03568
2	868325	868933	0.004613	0.011365	0.007723	0.004446	0.017299	0.015835	0.019173	0.013716	0.01743	0.020366	0.02561	0.020826	0.022283	0.024647	0.031052	0.033046	0.010286	0.005762	0.022809	0.02254
2	869339	869754	0.003553	0.009873	0.006299	0.003924	0.014556	0.011049	0.013211	0.01232	0.014322	0.00738	0.017525	0.007793	0.033693	0.037196	0.017649	0.017728	0.008932	0.004767	0.035024	0.033804
2	869780	870298	0.004901	0.009978	0.007631	0.005451	0.012082	0.020873	0.017434	0.013728	0.013013	0.020128	0.024427	0.015539	0.019019	0.021042	0.025859	0.029624	0.008529	0.006616	0.019788	0.019057
2	881111	882639	0.006929	0.011192	0.009018	0.005601	0.011562	0.009553	0.011312	0.013644	0.011491	0.006	0.019348	0.019754	0.031131	0.027768	0.016512	0.021092	0.008604	0.006453	0.029823	0.03112
2	889170	890724	0.005979	0.006385	0.006831	0.001692	0.00892	0.009319	0.010238	0.008842	0.009149	0.002068	0.010352	0.011596	0.01754	0.018599	0.013505	0.013826	0.005741	0.002227	0.017942	0.017625
2	915954	917014	0.001803	0.001111	0.00554	0.009927	0.015098	0.016221	0.016398	0.01459	0.015324	0.01166	0.021232	0.012286	0.033485	0.034798	0.021603	0.017201	0.01123	0.010622	0.033981	0.033513
2	918581	919273	0.006037	0.005824	0.010331	0.010558	0.025936	0.023215	0.021057	0.020582	0.025092	0.012273	0.030722	0.023647	0.029419	0.027721	0.039607	0.030844	0.017269	0.011793	0.028797	0.029897
2	919987	920379	0.017072	0.014213	0.018915	0.005551	0.036087	0.034752	0.037936	0.023647	0.036373	0.008394	0.030077	0.029995	0.03234	0.033902	0.031418	0.034758	0.02163	0.00706	0.032865	0.032286
2	922137	923185	0.00677	0.004055	0.011694	0.01222	0.022046	0.024544	0.018693	0.023744	0.02147	0.023525	0.023033	0.026034	0.038716	0.04018	0.020368	0.025883	0.016193	0.013103	0.039344	0.038821
2	940082	940999	0.000806	0.001712	0.000981	0.008604	0.005964	0.005872	0.006409	0.001319	0.006045	0.007144	0.007627	0.0057	0.010427	0.009231	0.002695	0.003268	0.006029	0.00856	0.009955	0.010419
2	949985	951158	0.00979	0.010617	0.011908	0.004407	0.012493	0.012799	0.011843	0.016924	0.01238	0.010098	0.012323	0.011163	0.056548	0.058325	0.014324	0.016716	0.00902	0.004892	0.057223	0.056631
2	954587	956001	0.003494	0.014109	0.008754	0.006627	0.018575	0.017079	0.026496	0.020425	0.019953	0.015749	0.019423	0.023561	0.044956	0.039557	0.016645	0.021466	0.011869	0.007412	0.042905	0.044943
2	956210	957609	0.002683	0.01227	0.006755	0.009415	0.015518	0.01505	0.017955	0.015963	0.015897	0.014051	0.021048	0.015271	0.032869	0.033064	0.022744	0.019286	0.011364	0.010131	0.032943	0.032902
2	958329	959361	0.005207	0.013688	0.011035	0.011363	0.018396	0.02036	0.02187	0.023943	0.019044	0.017386	0.028803	0.020268	0.043239	0.041701	0.026696	0.031372	0.013864	0.012433	0.042649	0.043424
2	976465	977008	0.004505	0.002035	0.006287	0.001407	0.006985	0.008885	0.01074	0.0108	0.007638	0.003311	0.018649	0.007294	0.029293	0.02946	0.01906	0.017233	0.004502	0.002468	0.029357	0.029211
2	978014	978933	0.003655	0.00295	0.007217	0.001321	0.014215	0.010374	0.010484	0.015847	0.013566	0.008012	0.015375	0.02784	0.026613	0.030349	0.020338	0.016033	0.00779	0.002186	0.028033	0.026783
2	992824	994385	0.005014	0.000526	0.00544	0.001232	0.007013	0.007357	0.005217	0.006878	0.006701	0.002877	0.026104	0.026904	0.020982	0.02389	0.028371	0.026488	0.004521	0.002766	0.022087	0.021167
2	998322	999858	0.010813	0.009248	0.012607	0.008558	0.019618	0.0177	0.011178	0.017006	0.018156	0.0127	0.028169	0.010969	0.025483	0.022357	0.022511	0.025211	0.014163	0.009771	0.024282	0.025418
2	1002032	1003291	0.005369	0.005754	0.007261	0.002942	0.008641	0.009613	0.007229	0.01177	0.008397	0.004788	0.005376	0.004909	0.042512	0.045919	0.007343	0.00744	0.005994	0.003107	0.043803	0.042531
2	1021926	1023437	0.001198	0.003378	0.003577	0.003915	0.010351	0.011	0.008199	0.009098	0.009976	0.007097	0.018197	0.00959	0.033774	0.036167	0.019928	0.018436	0.006597	0.004797	0.034686	0.033952
2	1053475	1054154	0.00137	0.009716	0.009463	0.001002	0.015975	0.016821	0.019218	0.028154	0.016539	0.001747	0.001992	0.000522	0.029862	0.034636	0.017067	0.020404	0.008181	0.001062	0.031676	0.029848
2	1054451	1054879	0.003455	0.003429	0.007503	0.00273	0.023171	0.021899	0.01425	0.017241	0.021619	0.001801	0.008688	0.006931	0.032069	0.026316	0.019228	0.013759	0.012562	0.003099	0.029883	0.032018
2	1076050	1077414	0.005691	0.010081	0.011657	0.004836	0.024781	0.025158	0.028571	0.025978	0.025688	0.011393	0.026868	0.014769	0.034658	0.036966	0.035924	0.03849	0.014432	0.006203	0.035533	0.034768
2	1095626	1096961	0.006141	0.006763	0.00884	0.005766	0.016194	0.018417	0.016144	0.01527	0.016186	0.017222	0.023375	0.017146	0.028313	0.028404	0.022987	0.021426	0.010793	0.006845	0.028353	0.02848
2	1101957	1102544	0.003625	0.010769	0.006885	0.01437	0.017713	0.007702	0.020048	0.014037	0.018092	0.015915	0.025549	0.017145	0.050135	0.057388	0.022886	0.022147	0.014373	0.015136	0.05285	0.050249
2	1113697	1114290	0.003049	0.00499	0.004955	0.006899	0.01109	0.012375	0.009103	0.009359	0.010744	0.008336	0.014093	0.013224	0.020799	0.020069	0.013778	0.014941	0.008347	0.007343	0.020522	0.020833
2	1124412	1125311	0.004121	0.005443	0.007782	0.003443	0.013093	0.012404	0.014724	0.016295	0.013238	0.00338	0.015401	0.018819	0.030953	0.032634	0.017703	0.016685	0.007937	0.004195	0.031578	0.030875
2	1139016	1140461	0.003326	0.004075	0.006411	0.002929	0.030677	0.028014	0.027883	0.012616	0.030619	0.006202	0.029525	0.028611	0.033474	0.030902	0.032776	0.030515	0.016207	0.004568	0.032509	0.033616
2	1144385	1145033	0.001078	0.01703	0.00894	0.023781	0.034457	0.028658	0.038785	0.026377	0.03521	0.024776	0.04143	0.042238	0.001941	0.004711	0.027006	0.03723	0.02563	0.024898	0.002994	0.002074
2	1147509	1148147	0.00704	0.003084	0.00864	0.009058	0.017595	0.017214	0.012902	0.012063	0.016864	0.014125	0.014316	0.017107	0.03135	0.033737	0.020269	0.01354	0.013075	0.009376	0.03243	0.031378
2	1149571	1149970	0.006059	0.009137	0.011167	0.010687	0.023808	0.020654	0.028577	0.023352	0.024625	0.016918	0.037552	0.02337	0.035197	0.030446	0.027796	0.038646	0.016399	0.013076	0.033179	0.034921
2	1151863	1153118	0.000727	0.004066	0.003396	0.007771	0.007242	0.002982	0.010216	0.009507	0.007759	0.004465	0.013163	0.005985	0.013151	0.0132	0.0132	0.00826	0.006528	0.008107	0.013187	0.013116
2	1162806	1164183	0.00067	0.003501	0.002241	0.002699	0.017596	0.017346	0.016103	0.005757	0.017337	0.005111	0.012908	0.014372	0.02051	0.026182	0.017831	0.017702	0.009501	0.003328	0.022665	0.020538
2	1177173	1178377	0.003815	0.001067	0.00424	0.009699	0.014626	0.016881	0.014168	0.005514	0.014547	0.009491	0.017949	0.017735	0.025646	0.021839	0.01188	0.010581	0.011278	0.01021	0.024199	0.025571
2	1181226	1181985	0.005001	0.006485	0.005848	0.003682	0.018403	0.01669	0.018474	0.007748	0.018416	0.002016	0.02534	0.029722	0.030709	0.029571	0.021434	0.023026	0.010882	0.005014	0.03028	0.030921
2	1186380	1187380	0.010569	0.003889	0.013604	0.00889	0.024267	0.023248	0.017632	0.020842	0.023202	0.009679	0.026784	0.019213	0.037347	0.038808	0.023261	0.026099	0.016343	0.01004	0.037778	0.037384
2	1247616	1248744	0.000242	0.0	0.001246	0.000645	0.002054	0.004126	0.003686	0.003683	0.002338	0.003843	0.013872	0.009886	0.020043	0.020069	0.013869	0.013729	0.001259	0.001462	0.020053	0.02022
2	1276679	1278215	0.004371	0.017512	0.012885	0.006069	0.026029	0.027972	0.027458	0.034198	0.025964	0.007654	0.022478	0.022793	0.03931	0.036452	0.036174	0.028736	0.0151	0.00708	0.038219	0.039413
2	1292274	1293151	0.008726	0.011362	0.011216	0.007089	0.017957	0.019672	0.021745	0.016902	0.018683	0.008151	0.027629	0.032259	0.029925	0.030062	0.027365	0.031416	0.012509	0.008351	0.029977	0.030094
2	1319532	1321034	0.000809	0.007342	0.004578	0.004235	0.019726	0.019365	0.020277	0.01304	0.019822	0.006868	0.025644	0.018658	0.01786	0.022691	0.030675	0.031687	0.011122	0.005552	0.0197	0.018259
2	1325705	1326618	0.004912	0.007307	0.008566	0.003494	0.021632	0.021364	0.013213	0.017131	0.020168	0.004688	0.025199	0.021644	0.025658	0.024329	0.021162	0.022839	0.012328	0.004833	0.025153	0.025746
2	1328500	1329160	0.001242	0.000648	0.002293	0.001452	0.007124	0.007777	0.009097	0.004877	0.007467	0.007458	0.020065	0.011745	0.018553	0.018114	0.020384	0.022315	0.004133	0.002597	0.018681	0.018587
2	1330567	1330845	0.003916	0.002048	0.007452	0.004757	0.022522	0.011885	0.016013	0.016129	0.02139	0.010637	0.017806	0.014221	0.032894	0.031598	0.019053	0.026882	0.013093	0.005558	0.032401	0.03293
2	1334420	1334986	0.001686	0.000756	0.006475	0.001116	0.014707	0.013521	0.018675	0.018078	0.015397	0.0053	0.031462	0.021761	0.026171	0.025573	0.027337	0.034832	0.007666	0.002987	0.025944	0.026317
2	1349511	1349813	0.005521	0.007583	0.005905	0.000345	0.015347	0.015286	0.01476	0.00647	0.015246	0.000175	0.019627	0.010076	0.036421	0.031093	0.011464	0.010864	0.00854	0.001703	0.034255	0.036535
2	1357670	1358054	0.004781	0.011596	0.009183	0.006099	0.01491	0.017088	0.017375	0.019139	0.015339	0.012456	0.025094	0.013406	0.035233	0.036432	0.023582	0.022403	0.010105	0.007265	0.035688	0.035593
2	1358848	1359252	0.009736	0.015608	0.014517	0.007564	0.02336	0.0248	0.026573	0.025471	0.023919	0.020496	0.032019	0.036201	0.033771	0.02807	0.032943	0.041667	0.015391	0.009071	0.031605	0.034028
2	1359896	1360388	0.003784	0.011084	0.007428	0.00433	0.011748	0.016126	0.01719	0.013782	0.013045	0.007977	0.009395	0.014515	0.027515	0.030159	0.011957	0.01141	0.007546	0.004639	0.02852	0.027638
2	1363741	1364122	0.01396	0.001122	0.013954	0.005857	0.028507	0.030575	0.022272	0.015121	0.027423	0.02254	0.04256	0.026431	0.027782	0.033687	0.03658	0.032723	0.017788	0.008123	0.030026	0.028264
2	1364693	1365282	0.001162	0.004782	0.003202	0.005834	0.017	0.014407	0.011856	0.007772	0.016106	0.00909	0.00339	0.010865	0.017289	0.014139	0.0	0.001271	0.010519	0.005925	0.016264	0.017218
2	1367327	1367937	0.001166	0.003507	0.003196	0.003882	0.007705	0.005269	0.010483	0.00786	0.008188	0.00533	0.008185	0.00958	0.02218	0.019726	0.000732	0.008183	0.0053	0.004198	0.021153	0.022119
2	1373890	1374368	0.00011	0.005319	0.003804	0.006592	0.016815	0.016647	0.010062	0.012297	0.015627	0.008441	0.01751	0.017543	0.03246	0.03648	0.023953	0.015745	0.010537	0.007265	0.033987	0.032359
2	1374473	1374955	0.002718	0.007172	0.004825	0.002698	0.009078	0.011133	0.014226	0.00948	0.009973	0.004887	0.008749	0.013357	0.028551	0.031274	0.003868	0.009058	0.005737	0.003069	0.029586	0.02863
2	1375586	1375882	0.009986	0.000842	0.00956	0.003103	0.013539	0.013232	0.004928	0.009304	0.012105	0.00534	0.010698	0.010698	0.0309	0.032873	0.012671	0.007155	0.009048	0.003569	0.03165	0.030777
2	1376976	1377588	0.000172	0.001398	0.002765	0.003243	0.008308	0.007255	0.007578	0.008886	0.008181	0.002684	0.016129	0.013629	0.023259	0.028462	0.021121	0.020392	0.005217	0.004037	0.025237	0.023476
2	1382727	1384038	0.005432	0.009798	0.009913	0.009368	0.030504	0.030841	0.021269	0.020489	0.028897	0.010244	0.019463	0.017433	0.037007	0.038329	0.034715	0.024314	0.018867	0.009986	0.037523	0.037019
