chr	start	stop	pi.slew	pi.nlew	pi.lew	pi.ccar	dxy.slew.ccar	dxy.slew.acar	dxy.nlew.ccar	dxy.slew.nlew	dxy.lew.ccar	dxy.ccar.acar	dxy.ccar.verb	dxy.ccar.par	dxy.ccar.bic	dxy.slew.bic	dxy.slew.verb	dxy.nlew.verb	pi.sLC	pi.CV	dxy.sLC.bic	dxy.CV.bic
6	660155	660485	0.009824	0.007553	0.011221	0.016053	0.035269	0.029575	0.033294	0.014788	0.034925	0.027564	0.045025	0.052553	0.047656	0.039434	0.034902	0.043051	0.024314	0.017829	0.044532	0.047253
6	660914	661434	0.004663	0.011311	0.007716	0.005826	0.00846	0.008284	0.014403	0.014446	0.009493	0.007254	0.017305	0.031623	0.01811	0.020911	0.018234	0.022313	0.006914	0.006536	0.019175	0.018384
6	668835	669641	0.006915	0.00452	0.00749	0.003866	0.019233	0.018877	0.01728	0.009093	0.018893	0.007114	0.021712	0.01716	0.038161	0.039474	0.027263	0.023883	0.011613	0.004993	0.03866	0.038142
6	682771	683134	0.012658	0.00471	0.016454	0.00705	0.018738	0.024846	0.019701	0.026316	0.018905	0.014088	0.01394	0.029205	0.033964	0.041498	0.021544	0.028846	0.013634	0.007496	0.036796	0.034094
6	685286	686275	0.010656	0.008883	0.012289	0.001958	0.026174	0.027762	0.02814	0.017655	0.026674	0.003294	0.014727	0.007575	0.036498	0.028551	0.025305	0.026542	0.014367	0.002745	0.033478	0.036511
6	687887	688299	0.013495	0.009599	0.014507	0.003469	0.017239	0.015292	0.018638	0.0173	0.017482	0.002695	0.01156	0.011677	0.052761	0.044157	0.013381	0.014225	0.011447	0.003979	0.049492	0.052629
6	688828	689551	0.009237	0.012547	0.011397	0.005118	0.017134	0.018684	0.016029	0.016234	0.01695	0.006328	0.016084	0.007451	0.030384	0.034433	0.021293	0.018672	0.011422	0.005792	0.031923	0.030364
6	729789	730380	0.011017	0.004585	0.013796	0.009583	0.021948	0.018619	0.013856	0.02082	0.020373	0.010911	0.014087	0.01438	0.023001	0.032495	0.019026	0.013936	0.015877	0.009851	0.026643	0.023181
6	739611	740254	0.004571	0.00305	0.007583	0.002417	0.012537	0.012731	0.014307	0.014897	0.012899	0.002388	0.018608	0.013499	0.029027	0.038853	0.019573	0.02038	0.007539	0.003462	0.032768	0.029458
6	740492	740910	0.004319	0.000605	0.005219	0.002615	0.011231	0.010853	0.012585	0.007726	0.011466	0.001822	0.022143	0.025346	0.044365	0.044348	0.022556	0.019068	0.006958	0.003824	0.044358	0.044643
6	742003	743463	0.008761	0.003645	0.010672	0.008289	0.017668	0.017856	0.01606	0.015542	0.017423	0.011968	0.019819	0.018383	0.032601	0.033598	0.021521	0.018921	0.01282	0.008995	0.032979	0.032598
6	743723	745240	0.003357	0.005952	0.007929	0.00648	0.016353	0.016475	0.023431	0.018684	0.017584	0.011362	0.019136	0.014493	0.031217	0.031933	0.023507	0.02775	0.010736	0.007255	0.031489	0.031301
6	748484	749772	0.002903	0.003494	0.005582	0.00417	0.008846	0.008738	0.012399	0.011968	0.009464	0.006295	0.016705	0.013676	0.030894	0.032547	0.017428	0.019604	0.006227	0.004946	0.031542	0.031119
6	759162	760319	0.017388	0.005129	0.017039	0.008698	0.02188	0.023033	0.018229	0.017127	0.021185	0.01278	0.011581	0.021801	0.045345	0.044045	0.023093	0.02141	0.016192	0.008871	0.044867	0.045348
6	786562	788086	0.000399	0.008843	0.004994	0.00927	0.012006	0.012459	0.01701	0.014794	0.013251	0.009075	0.014904	0.013565	0.030729	0.029027	0.015627	0.014217	0.00961	0.009651	0.030075	0.030701
6	805809	807298	0.004906	0.004027	0.005794	0.002621	0.008252	0.008495	0.008315	0.00801	0.008263	0.002753	0.011068	0.011755	0.015029	0.018545	0.012063	0.010738	0.005624	0.003141	0.016364	0.015157
6	818543	819135	0.004759	0.006665	0.008475	0.016448	0.026073	0.024348	0.026973	0.018838	0.026126	0.021034	0.030294	0.026543	0.032181	0.034259	0.019925	0.024874	0.019366	0.017293	0.032969	0.032255
6	836045	836988	0.00427	0.002083	0.00693	0.003327	0.018316	0.018772	0.017707	0.013528	0.018216	0.005986	0.023586	0.023757	0.026255	0.023888	0.015293	0.011267	0.010576	0.004576	0.025432	0.026247
6	844482	845425	0.007487	0.006709	0.011508	0.006262	0.020515	0.015462	0.015964	0.02127	0.019734	0.015389	0.023459	0.019563	0.027696	0.024244	0.024662	0.027322	0.013207	0.007319	0.02638	0.027691
6	848131	849245	0.005966	0.01089	0.008483	0.004421	0.019355	0.026658	0.015822	0.013933	0.018627	0.01475	0.022841	0.018472	0.03505	0.032433	0.015833	0.019619	0.011427	0.005562	0.033805	0.035062
6	856732	858178	0.005589	0.013757	0.008681	0.001267	0.016641	0.014759	0.023438	0.015365	0.017823	0.013389	0.03508	0.025108	0.034467	0.031539	0.034141	0.039073	0.009198	0.003357	0.033354	0.034632
6	860100	861023	0.007328	0.003985	0.010477	0.009863	0.018741	0.016689	0.012485	0.018996	0.017533	0.015486	0.024538	0.022485	0.044123	0.046274	0.025375	0.024512	0.013727	0.010778	0.04494	0.044148
6	887633	888115	0.008617	0.00597	0.008749	0.006806	0.014079	0.014175	0.017968	0.00968	0.014701	0.008109	0.00587	0.014595	0.024841	0.024549	0.005091	0.004831	0.010426	0.006923	0.024666	0.024766
6	925283	925564	0.010788	0.006609	0.010999	0.000341	0.018319	0.015889	0.016961	0.011894	0.018083	0.003635	0.014407	0.010848	0.037424	0.037273	0.021446	0.019128	0.010381	0.001209	0.037367	0.037422
6	936405	936919	0.003509	0.002779	0.004993	0.01077	0.01408	0.042827	0.015274	0.008627	0.014288	0.042231	0.033121	0.044763	0.021103	0.01495	0.028569	0.028453	0.011339	0.012331	0.018782	0.021685
6	938109	938583	0.005018	0.009946	0.009213	0.006448	0.013335	0.015027	0.021404	0.018849	0.014738	0.010287	0.025147	0.01385	0.035696	0.033589	0.023706	0.0327	0.009643	0.007596	0.035128	0.035535
6	972286	972733	0.012225	0.017686	0.013884	0.005612	0.018664	0.019511	0.019455	0.017691	0.018623	0.011792	0.030705	0.013763	0.042784	0.038648	0.023484	0.029802	0.012336	0.007161	0.041213	0.042746
6	1022772	1023752	0.005615	0.009694	0.008412	0.009682	0.015467	0.015668	0.022144	0.01477	0.016631	0.013272	0.018697	0.018405	0.023769	0.026235	0.017422	0.023852	0.011852	0.010245	0.024706	0.024002
6	1034417	1035264	0.00201	0.00687	0.005279	0.006908	0.012315	0.012863	0.013105	0.012858	0.012466	0.005447	0.015451	0.026814	0.025681	0.023395	0.018766	0.019284	0.008773	0.00743	0.024768	0.025895
6	1076628	1077251	0.005022	0.007841	0.00733	0.006986	0.011705	0.015927	0.014281	0.01262	0.012157	0.014414	0.01463	0.015379	0.017344	0.017417	0.019568	0.017027	0.00901	0.007482	0.017406	0.017411
6	1121531	1121844	0.002329	0.004322	0.004086	0.001261	0.004696	0.005448	0.011789	0.008129	0.005929	0.002055	0.008219	0.011789	0.027532	0.028411	0.010727	0.011146	0.003048	0.00169	0.027866	0.027767
6	1151211	1152408	0.00349	0.003607	0.006047	0.004393	0.018195	0.015128	0.016541	0.012186	0.017908	0.010134	0.023118	0.01953	0.02818	0.033784	0.022516	0.018468	0.010834	0.005543	0.030309	0.028486
6	1160097	1161642	0.008553	0.014106	0.010154	0.007982	0.013023	0.015462	0.015025	0.013659	0.013345	0.011542	0.02193	0.020599	0.026489	0.029822	0.023643	0.023097	0.010463	0.00884	0.027755	0.026581
6	1162105	1163652	0.003326	0.002676	0.003839	0.006329	0.010761	0.0105	0.011815	0.005134	0.010945	0.006133	0.024517	0.012034	0.029664	0.02907	0.026639	0.026001	0.00801	0.007446	0.02944	0.029796
6	1166736	1168218	0.003324	0.00361	0.004218	0.004112	0.008255	0.007033	0.007311	0.006344	0.008085	0.005445	0.008946	0.008625	0.014442	0.014259	0.0095	0.009194	0.005879	0.004409	0.014372	0.014486
6	1182391	1183762	0.001612	0.003696	0.002856	0.001188	0.02268	0.022512	0.022242	0.005653	0.022604	0.001513	0.014777	0.020091	0.021772	0.037939	0.032454	0.03207	0.011443	0.002026	0.02785	0.021843
6	1200142	1200432	0.00833	0.011659	0.011386	0.009275	0.015137	0.016519	0.01598	0.018335	0.015298	0.010851	0.014749	0.01741	0.034148	0.032465	0.020799	0.021907	0.011992	0.009608	0.03346	0.034207
6	1202519	1203354	0.002765	0.004443	0.004054	0.00435	0.007527	0.006433	0.00769	0.007028	0.007522	0.004125	0.016075	0.008454	0.018272	0.016946	0.015362	0.017195	0.005768	0.005146	0.017826	0.018518
6	1215631	1215909	0.022806	0.035457	0.026348	0.022009	0.030221	0.026978	0.038118	0.033699	0.031595	0.020635	0.029183	0.023004	0.052448	0.055093	0.030102	0.035072	0.026031	0.022445	0.053453	0.05272
6	1218324	1219122	0.0	0.011517	0.003484	0.012001	0.015846	0.015227	0.019258	0.011108	0.01639	0.01119	0.021943	0.01952	0.03783	0.031915	0.010013	0.012672	0.012127	0.012609	0.035582	0.037802
6	1220305	1220625	0.002096	0.011015	0.005454	0.00639	0.011165	0.008389	0.016581	0.012707	0.012107	0.011339	0.019496	0.0204	0.023013	0.023201	0.010985	0.016745	0.008053	0.007223	0.023084	0.023072
6	1223787	1224040	0.003998	0.010973	0.006025	0.009951	0.010271	0.010471	0.017248	0.013279	0.010973	0.011281	0.01193	0.013323	0.002437	0.003849	0.009257	0.01861	0.009209	0.010079	0.002985	0.002486
6	1238985	1240516	0.005465	0.005292	0.007237	0.011495	0.013861	0.013553	0.016569	0.011513	0.014332	0.015319	0.026353	0.02002	0.027763	0.026608	0.023413	0.027007	0.011766	0.012408	0.027324	0.027874
6	1291478	1292560	0.008321	0.004056	0.008275	0.002582	0.012439	0.012368	0.011717	0.008559	0.012313	0.002368	0.018825	0.014632	0.026614	0.028041	0.017228	0.016159	0.008088	0.003589	0.027156	0.026806
6	1296218	1296615	0.001744	0.004846	0.002879	0.022734	0.024612	0.017676	0.023832	0.005323	0.024476	0.018226	0.020508	0.022899	0.005106	0.005025	0.020497	0.020101	0.020688	0.022586	0.005075	0.005104
6	1315222	1315670	0.001436	0.006915	0.00324	0.005729	0.007774	0.003233	0.010183	0.007166	0.008137	0.005335	0.007142	0.006834	4.8e-05	5.9e-05	0.004385	0.004176	0.005528	0.005837	5.5e-05	0.000146
6	1331583	1331861	0.009119	0.011905	0.010128	0.009958	0.010796	0.007554	0.01416	0.012227	0.011389	0.007903	0.016938	0.034752	0.019771	0.020074	0.014337	0.016577	0.010181	0.010395	0.019871	0.019937
6	1335696	1336789	0.003935	0.006039	0.005794	0.017047	0.018955	0.02371	0.019105	0.010073	0.018981	0.02391	0.020411	0.027574	0.034118	0.031656	0.020062	0.019538	0.016076	0.017311	0.033184	0.034071
6	1338882	1340402	0.001581	0.002959	0.002256	0.0014	0.002141	0.009412	0.004555	0.003754	0.002561	0.00965	0.012937	0.00439	0.016532	0.016385	0.012665	0.014464	0.001778	0.002111	0.016476	0.016611
6	1348150	1349646	0.008544	0.009972	0.011084	0.008318	0.016931	0.020226	0.020694	0.016809	0.017616	0.016635	0.026135	0.030363	0.035273	0.030604	0.0214	0.024215	0.012403	0.009426	0.033487	0.035181
6	1354041	1354592	0.006062	0.013393	0.008353	0.008809	0.011258	0.008208	0.016407	0.013161	0.012155	0.008688	0.01236	0.013689	0.017824	0.01669	0.012664	0.016078	0.009579	0.009023	0.017395	0.017833
6	1446749	1447280	0.001589	0.00866	0.003466	0.001471	0.003058	0.000857	0.008002	0.007218	0.003923	0.002642	0.009101	0.010696	0.02122	0.019433	0.010068	0.011278	0.002237	0.001964	0.02056	0.021267
6	1468699	1470217	0.007945	0.007218	0.010112	0.007887	0.008472	0.008656	0.0164	0.015388	0.009851	0.006721	0.015917	0.016787	0.013591	0.013513	0.01476	0.01687	0.008174	0.008378	0.013562	0.013804
6	1486187	1487194	0.000683	0.012117	0.006616	0.00139	0.005877	0.006875	0.019937	0.019828	0.008323	0.004064	0.019505	0.028482	0.032514	0.032451	0.018066	0.030382	0.003425	0.002508	0.03249	0.032692
6	1487459	1487774	0.001697	0.00373	0.00587	0.001004	0.015584	0.014352	0.008026	0.015719	0.014269	0.001565	0.028991	0.013169	0.013169	0.027732	0.032062	0.028085	0.008042	0.002731	0.018703	0.014043
6	1514448	1515667	0.005306	0.013301	0.008664	0.007276	0.017556	0.026704	0.023455	0.016002	0.018582	0.02031	0.026715	0.022724	0.035408	0.034109	0.019839	0.023687	0.011919	0.008476	0.034926	0.035648
6	1518053	1519390	0.005884	0.009857	0.009227	0.008105	0.016638	0.017957	0.020231	0.016888	0.017265	0.010712	0.028088	0.017628	0.030778	0.031335	0.028323	0.02758	0.011942	0.009377	0.031164	0.030804
6	1524119	1525607	0.003125	0.013033	0.007466	0.009198	0.020244	0.018528	0.022235	0.016991	0.02059	0.010469	0.024078	0.026273	0.028692	0.035795	0.02888	0.026798	0.013596	0.010113	0.031391	0.028763
6	1542454	1543153	0.001219	0.00746	0.004856	0.001856	0.009655	0.009086	0.007961	0.013026	0.00936	0.001238	0.017929	0.009034	0.01959	0.02304	0.020367	0.020744	0.005477	0.002843	0.020901	0.019783
6	1543261	1543708	0.002756	0.009327	0.01016	0.001419	0.005798	0.005874	0.022348	0.027358	0.008677	0.000864	0.022069	0.022627	0.037658	0.040179	0.027079	0.021205	0.003693	0.002696	0.038616	0.037843
6	1582709	1583586	0.003524	0.006587	0.007031	0.005106	0.008797	0.007343	0.01479	0.015341	0.009811	0.002829	0.015229	0.009791	0.029337	0.030482	0.015825	0.011437	0.006638	0.005727	0.029772	0.029399
6	1585197	1586260	0.000148	0.01195	0.006283	0.008994	0.012197	0.014716	0.02112	0.019947	0.013749	0.017367	0.017463	0.017327	0.028484	0.026761	0.021122	0.021147	0.009263	0.009513	0.027829	0.028533
6	1737546	1739093	0.003535	0.00706	0.006914	0.005494	0.007055	0.007367	0.013415	0.014713	0.008161	0.005692	0.013826	0.010461	0.035394	0.035343	0.015113	0.018088	0.005959	0.006005	0.035375	0.03551
6	1750064	1751650	0.003635	0.002746	0.004373	0.003552	0.016961	0.017074	0.015421	0.006231	0.016693	0.00557	0.007796	0.020108	0.006398	0.014609	0.01902	0.017486	0.009942	0.003819	0.0096	0.006456
6	1760561	1761437	0.002506	0.004159	0.004736	0.002232	0.007298	0.008862	0.008433	0.010402	0.007406	0.006628	0.019609	0.010136	0.023936	0.025835	0.019076	0.022403	0.004682	0.003313	0.024658	0.024258
6	1768313	1769850	0.007589	0.013926	0.011829	0.01268	0.016064	0.017647	0.025163	0.021533	0.01763	0.014911	0.03629	0.023495	0.041793	0.039868	0.037383	0.037137	0.013568	0.01414	0.041061	0.041983
6	1770819	1772335	0.000555	0.013325	0.007295	0.019913	0.022908	0.018608	0.025568	0.022326	0.023379	0.022441	0.019209	0.028273	0.040941	0.04113	0.027929	0.02884	0.018579	0.019859	0.041008	0.040958
6	1798526	1799671	0.004076	0.006989	0.007116	0.010304	0.012815	0.012116	0.016019	0.014193	0.013365	0.01113	0.018605	0.018971	0.031328	0.027819	0.019634	0.022251	0.010574	0.010837	0.029955	0.031284
6	1821279	1822642	0.003875	0.003668	0.007001	0.002062	0.006667	0.006597	0.01381	0.014538	0.007909	0.002666	0.01491	0.014177	0.022637	0.024733	0.016643	0.014674	0.004511	0.002853	0.023434	0.022561
6	1834626	1836138	0.004077	0.003328	0.00503	0.005684	0.006858	0.006946	0.00715	0.007392	0.006909	0.006638	0.009637	0.008534	0.014647	0.014454	0.009584	0.011319	0.006015	0.005926	0.014574	0.014788
6	1841995	1842530	0.008404	0.007196	0.011018	0.008639	0.013513	0.012325	0.01969	0.016619	0.014678	0.005986	0.027422	0.012145	0.04016	0.039066	0.024941	0.029384	0.010875	0.009843	0.039741	0.040335
6	1859893	1860204	0.005124	0.008391	0.006515	0.005563	0.009717	0.006842	0.01384	0.010298	0.010317	0.007256	0.013219	0.01178	0.04014	0.036195	0.013541	0.016586	0.007448	0.006058	0.038641	0.040099
6	1868485	1869898	0.000494	0.017093	0.00774	0.017103	0.021455	0.024989	0.027472	0.023642	0.022499	0.018311	0.027944	0.019902	0.031934	0.027846	0.025293	0.028417	0.016976	0.017785	0.030654	0.032023
6	1870444	1871562	0.0	0.020253	0.007773	0.018511	0.021996	0.022809	0.027227	0.024597	0.022905	0.020193	0.031366	0.034133	0.039036	0.046064	0.027281	0.032759	0.017552	0.019303	0.041748	0.039331
6	1903707	1904549	0.003446	0.019036	0.010995	0.003912	0.009715	0.007939	0.026306	0.028116	0.012519	0.005415	0.02891	0.018798	0.050798	0.056534	0.032216	0.030348	0.006608	0.005462	0.052977	0.050657
6	1909559	1910641	0.014986	0.016746	0.018876	0.014314	0.021151	0.024961	0.028219	0.028257	0.022409	0.023511	0.020806	0.028721	0.035922	0.038465	0.026844	0.03578	0.017641	0.014705	0.036889	0.035938
6	1929196	1930022	0.001397	0.006492	0.002275	0.002713	0.002808	0.002583	0.005168	0.004558	0.003162	0.002666	0.019465	0.007051	0.005305	0.005091	0.020015	0.020556	0.002571	0.003765	0.005224	0.005501
6	1967466	1968952	0.001037	0.015275	0.009003	0.005397	0.029199	0.030433	0.024385	0.026847	0.028362	0.00354	0.030367	0.029695	0.031944	0.038899	0.007008	0.028581	0.016104	0.006935	0.034586	0.032198
