chr	start	stop	pi.slew	pi.nlew	pi.lew	pi.ccar	dxy.slew.ccar	dxy.slew.acar	dxy.nlew.ccar	dxy.slew.nlew	dxy.lew.ccar	dxy.ccar.acar	dxy.ccar.verb	dxy.ccar.par	dxy.ccar.bic	dxy.slew.bic	dxy.slew.verb	dxy.nlew.verb	pi.sLC	pi.CV	dxy.sLC.bic	dxy.CV.bic
5	687011	688230	0.001034	0.007641	0.005819	0.002653	0.018574	0.018975	0.021923	0.016701	0.019159	0.006359	0.021801	0.015613	0.036343	0.035656	0.01786	0.021004	0.010001	0.003843	0.036082	0.036338
5	707514	708366	0.001843	0.00561	0.004407	0.005249	0.009501	0.009947	0.013956	0.010084	0.010306	0.006842	0.017509	0.01576	0.030014	0.027661	0.01603	0.017585	0.006788	0.006009	0.029119	0.030177
5	725941	727094	0.004851	0.007812	0.008638	0.00854	0.021556	0.020437	0.020003	0.01747	0.021313	0.011233	0.018586	0.018446	0.025426	0.028349	0.021701	0.019748	0.014216	0.009164	0.026554	0.025518
5	728315	728626	0.008137	0.017628	0.015871	0.017683	0.025882	0.022719	0.048029	0.033309	0.029782	0.026323	0.046555	0.038723	0.056067	0.054872	0.044666	0.048077	0.020275	0.019453	0.0556	0.056316
5	741163	741732	0.004397	0.007018	0.005889	0.003169	0.011165	0.010388	0.008885	0.009234	0.010769	0.002745	0.01528	0.023019	0.018534	0.026177	0.014497	0.015789	0.007149	0.003913	0.021439	0.018805
5	827248	828752	0.002034	0.008786	0.007072	0.005848	0.020741	0.019326	0.019928	0.018279	0.020532	0.009558	0.026605	0.019816	0.023397	0.023405	0.028745	0.029089	0.012304	0.00717	0.023277	0.023697
5	837542	838425	0.001735	0.007205	0.006866	0.005728	0.019107	0.013771	0.022385	0.018732	0.019636	0.008702	0.023043	0.023934	0.035213	0.031186	0.012491	0.019608	0.01151	0.006793	0.033678	0.03519
5	846964	848296	0.007763	0.016039	0.012543	0.003042	0.010503	0.015178	0.026498	0.024907	0.013111	0.012372	0.021655	0.023497	0.01625	0.016002	0.021221	0.0283	0.007254	0.004187	0.01615	0.016271
5	850453	851391	0.00269	0.005864	0.005381	0.006428	0.012059	0.013018	0.012836	0.011559	0.012194	0.011343	0.018777	0.01545	0.013687	0.017142	0.010942	0.017324	0.008577	0.007185	0.015	0.013959
5	852653	854195	0.010835	0.005049	0.013097	0.006075	0.019033	0.019378	0.010928	0.019415	0.017606	0.018593	0.025805	0.014958	0.026129	0.023792	0.023669	0.027075	0.012995	0.007294	0.025245	0.026174
5	858173	859279	0.0032	0.004097	0.006255	0.004927	0.010968	0.008495	0.012104	0.01352	0.011166	0.006076	0.015036	0.013266	0.02847	0.027481	0.016831	0.018631	0.007557	0.005549	0.028094	0.028639
5	861727	862835	0.007321	0.008276	0.013217	0.011413	0.025277	0.024329	0.027313	0.026849	0.025646	0.011499	0.027139	0.029298	0.034352	0.034817	0.026132	0.026713	0.017468	0.012379	0.034535	0.034321
5	876768	878315	0.006543	0.009805	0.011426	0.007056	0.019952	0.018609	0.020602	0.022869	0.020065	0.011982	0.020265	0.019625	0.02385	0.02125	0.018734	0.019622	0.013123	0.007866	0.02299	0.023802
5	883970	884670	0.003513	0.006878	0.005535	0.003659	0.017012	0.017556	0.0161	0.010089	0.016853	0.005599	0.019534	0.016624	0.043831	0.043885	0.019634	0.01587	0.009994	0.004636	0.043852	0.043844
5	908086	908510	0.001489	0.003193	0.004597	0.003215	0.011623	0.0142	0.004004	0.012539	0.010463	0.006237	0.02129	0.010285	0.007932	0.01548	0.029598	0.021471	0.006972	0.004331	0.0108	0.008493
5	916533	918057	0.00675	0.011124	0.010337	0.011983	0.026575	0.014507	0.026041	0.018559	0.026482	0.025397	0.022262	0.028955	0.03006	0.032407	0.033184	0.02959	0.018214	0.012627	0.030955	0.030056
5	924270	924938	0.005269	0.001922	0.005347	0.005824	0.01619	0.016678	0.01467	0.005841	0.015926	0.020557	0.03221	0.036453	0.039177	0.030997	0.028007	0.026158	0.010679	0.007449	0.036069	0.039284
5	925603	926318	0.006263	0.014535	0.010342	0.001381	0.015623	0.016759	0.022349	0.019387	0.016793	0.003527	0.019377	0.023224	0.040334	0.034928	0.017372	0.023951	0.008853	0.002516	0.03828	0.040253
5	932959	934004	0.008718	0.003961	0.01045	0.00224	0.026232	0.027607	0.02306	0.015051	0.025681	0.00458	0.022343	0.029752	0.026645	0.021661	0.026743	0.02414	0.014567	0.003481	0.024776	0.026589
5	936283	937170	0.001225	0.003941	0.003204	0.004683	0.009463	0.011538	0.009263	0.007712	0.009428	0.0058	0.016619	0.015212	0.023939	0.022048	0.015855	0.013514	0.006467	0.005414	0.023221	0.024018
5	946061	946805	0.000271	0.0	0.003691	0.011621	0.015923	0.014624	0.019182	0.011939	0.01649	0.011323	0.014202	0.020459	0.027149	0.028259	0.013282	0.01745	0.012057	0.011776	0.02757	0.027223
5	948486	949081	0.001169	0.005992	0.002772	0.006796	0.006587	0.006623	0.009404	0.006182	0.007077	0.008092	0.018565	0.015358	0.035857	0.033425	0.015807	0.017198	0.005898	0.00752	0.034933	0.035785
5	953434	954459	0.010768	0.008459	0.011754	0.012392	0.01455	0.011414	0.01497	0.014338	0.014623	0.009741	0.02116	0.019517	0.024775	0.023161	0.01857	0.018153	0.013189	0.012927	0.024162	0.024854
5	955663	956366	0.011105	0.008472	0.013092	0.014546	0.021506	0.022403	0.021267	0.018111	0.021464	0.018222	0.022498	0.024984	0.040414	0.041903	0.023026	0.02326	0.01737	0.015036	0.04098	0.040621
5	965285	966130	0.003774	0.005136	0.005372	0.008986	0.012073	0.011201	0.015179	0.008802	0.012614	0.009202	0.01396	0.017903	0.029189	0.02976	0.00804	0.010195	0.009567	0.009358	0.029249	0.029238
5	976358	977427	0.00614	0.006573	0.008104	0.003107	0.008265	0.007333	0.012442	0.012766	0.008976	0.003679	0.016506	0.017493	0.030781	0.032587	0.016945	0.01986	0.005949	0.003952	0.031467	0.030812
5	978762	979769	0.005176	0.009425	0.008483	0.004471	0.018005	0.011948	0.020681	0.016043	0.01847	0.013644	0.020193	0.018401	0.03197	0.028378	0.010234	0.017609	0.011078	0.005636	0.030903	0.031872
5	980091	980581	0.004132	0.017894	0.010098	0.011047	0.014778	0.007021	0.019151	0.021559	0.016099	0.00726	0.016819	0.018231	0.033769	0.038298	0.021278	0.016548	0.011651	0.011405	0.035279	0.033764
5	1035549	1035938	0.000383	0.002381	0.003397	0.006399	0.014305	0.013023	0.014599	0.010459	0.014356	0.013041	0.029487	0.026778	0.026758	0.023279	0.020715	0.025641	0.009307	0.007821	0.025436	0.026723
5	1038040	1039251	0.005645	0.005275	0.010037	0.003254	0.012765	0.011421	0.025581	0.020632	0.014994	0.002746	0.024806	0.017021	0.038473	0.034349	0.023906	0.033932	0.00812	0.004578	0.036906	0.038779
5	1043689	1044745	0.007431	0.00196	0.00856	0.00124	0.011114	0.011402	0.011704	0.011754	0.01124	0.002884	0.021638	0.023751	0.019776	0.019503	0.020673	0.019395	0.006791	0.002497	0.019683	0.019956
5	1049161	1049699	0.006402	0.002665	0.008639	0.001535	0.018255	0.019213	0.01986	0.014459	0.018534	0.002718	0.014263	0.01986	0.032017	0.02769	0.019369	0.016791	0.010232	0.002325	0.030399	0.03201
5	1067177	1068729	0.000328	0.002392	0.004202	0.005197	0.015726	0.015748	0.010103	0.013327	0.014748	0.008682	0.02207	0.011809	0.018601	0.018995	0.017979	0.020122	0.009517	0.006234	0.018751	0.018653
5	1078112	1079356	0.005788	0.002126	0.008837	0.00568	0.018041	0.01901	0.023327	0.016489	0.018956	0.009338	0.020593	0.016947	0.030545	0.029221	0.015163	0.019308	0.011577	0.006594	0.030052	0.030521
5	1082118	1082946	0.004564	0.004567	0.006552	0.006297	0.018591	0.018253	0.018068	0.011333	0.0185	0.010515	0.024907	0.017503	0.022475	0.016316	0.020253	0.022014	0.011902	0.007463	0.02011	0.022486
5	1083927	1084231	0.001665	0.00281	0.004552	0.003646	0.010014	0.008657	0.015019	0.011389	0.010885	0.007298	0.026494	0.016658	0.026494	0.022865	0.022865	0.014754	0.006396	0.005056	0.025115	0.026895
5	1098723	1100129	0.001408	0.003917	0.004801	0.010582	0.012447	0.011852	0.013691	0.012727	0.012664	0.01176	0.015543	0.015187	0.02424	0.023036	0.014789	0.017272	0.010167	0.010884	0.023782	0.024272
5	1100960	1101760	0.005898	0.003656	0.008112	0.009805	0.01475	0.011926	0.021027	0.013642	0.015842	0.00669	0.025034	0.014517	0.023886	0.017117	0.021749	0.024345	0.011633	0.01075	0.021292	0.023956
5	1116988	1118408	0.005027	0.003773	0.007708	0.004857	0.008731	0.008691	0.012636	0.014617	0.009421	0.007565	0.020809	0.014493	0.021649	0.020616	0.020758	0.014173	0.006713	0.005841	0.021264	0.021745
5	1134443	1134991	0.000705	0.014377	0.005728	0.004099	0.025503	0.026492	0.031723	0.016549	0.026585	0.004143	0.028763	0.048799	0.044158	0.035903	0.022241	0.029372	0.013804	0.005621	0.04102	0.043888
5	1135743	1137288	0.003869	0.005475	0.005312	0.001955	0.010533	0.013027	0.010049	0.008634	0.010449	0.010148	0.024121	0.024616	0.019989	0.01903	0.023677	0.021103	0.00631	0.003318	0.019625	0.020264
5	1162551	1162922	0.001511	0.00722	0.004383	0.005552	0.008727	0.010924	0.010488	0.010764	0.009033	0.008304	0.017607	0.009521	0.022085	0.02206	0.017024	0.014488	0.006489	0.006296	0.022075	0.022321
5	1168621	1169522	0.007472	0.009416	0.013939	0.003496	0.023963	0.03041	0.030355	0.029853	0.025138	0.020091	0.021499	0.022295	0.042987	0.051552	0.022756	0.027578	0.013806	0.004602	0.046244	0.043168
5	1208831	1209509	0.001284	0.00426	0.002965	0.005615	0.018148	0.017273	0.016776	0.006734	0.01791	0.003983	0.01917	0.010143	0.019217	0.024223	0.010968	0.010493	0.010965	0.006445	0.021119	0.019399
5	1222985	1224488	0.000625	0.003966	0.003551	0.005605	0.022055	0.021487	0.023295	0.01028	0.022271	0.004812	0.019443	0.015432	0.029245	0.031705	0.021487	0.025017	0.012727	0.00646	0.03018	0.029442
5	1230098	1230479	0.004062	0.011249	0.008876	0.004555	0.019237	0.01782	0.014584	0.019789	0.018428	0.003217	0.02104	0.013166	0.02921	0.032808	0.02231	0.022966	0.011473	0.005568	0.030577	0.029364
5	1231017	1231368	0.014839	0.021408	0.019008	0.002495	0.014789	0.015824	0.017307	0.028428	0.015227	0.003317	0.021218	0.019703	0.009302	0.019886	0.027886	0.035511	0.010132	0.003662	0.013349	0.009854
5	1253732	1254334	0.001132	0.0	0.005025	0.003299	0.012806	0.013863	0.009843	0.014489	0.012297	0.006019	0.007436	0.012228	0.017476	0.026098	0.017806	0.00995	0.007511	0.003557	0.020749	0.017604
5	1274368	1275891	0.011165	0.011202	0.012782	0.00867	0.015761	0.019328	0.015161	0.016668	0.015656	0.013296	0.022341	0.015827	0.018404	0.018753	0.024106	0.02313	0.012399	0.009508	0.018537	0.018598
5	1281799	1282377	0.004909	0.013755	0.010261	0.01273	0.021561	0.024271	0.023938	0.022543	0.022078	0.014104	0.039264	0.029178	0.028094	0.032542	0.040269	0.034326	0.015897	0.01436	0.029838	0.028425
5	1303555	1303884	0.006586	0.007143	0.008242	0.005562	0.011069	0.008772	0.011388	0.011802	0.011182	0.003177	0.017009	0.006207	0.016129	0.016348	0.017863	0.018182	0.008329	0.006273	0.016788	0.016288
5	1308305	1308937	0.005163	0.004803	0.00723	0.003204	0.012187	0.010965	0.011822	0.012231	0.012123	0.00251	0.02547	0.027843	0.014343	0.019945	0.023276	0.026701	0.007758	0.004574	0.016472	0.014834
5	1328192	1328891	0.002882	0.01	0.006865	0.009566	0.023615	0.014499	0.021692	0.015789	0.023281	0.016416	0.028847	0.034071	0.036566	0.029662	0.025639	0.022857	0.015369	0.010829	0.033958	0.036519
5	1332123	1333668	0.000536	0.004597	0.004228	0.014914	0.030041	0.027939	0.028388	0.012732	0.029754	0.015694	0.03061	0.029212	0.036014	0.028171	0.02235	0.016979	0.020072	0.015875	0.033157	0.035727
5	1336934	1338430	0.0	0.001742	0.00066	0.002322	0.009848	0.009686	0.010586	0.002088	0.009976	0.0026	0.013834	0.005883	0.015192	0.011356	0.010688	0.01144	0.005574	0.003029	0.013734	0.015218
5	1345952	1347496	0.000407	0.006311	0.003034	0.004552	0.008781	0.011179	0.009655	0.009185	0.008861	0.009127	0.015252	0.005598	0.020115	0.021938	0.0163	0.014806	0.005992	0.005209	0.020832	0.020255
5	1352298	1352782	0.003224	0.00214	0.005342	0.002341	0.013547	0.019809	0.009522	0.010534	0.012847	0.016096	0.019528	0.012297	0.016429	0.011309	0.012614	0.016787	0.0078	0.003398	0.014483	0.016464
5	1359781	1360199	0.000356	0.008098	0.00849	0.007691	0.018281	0.014906	0.028938	0.027336	0.020134	0.005325	0.019863	0.009854	0.025791	0.032408	0.033601	0.036098	0.01169	0.008436	0.028305	0.026141
5	1381793	1382288	0.000301	0.001872	0.001042	0.003882	0.003639	0.003183	0.006	0.002679	0.004049	0.003512	0.010536	0.010032	0.050598	0.049554	0.007216	0.009577	0.003258	0.00429	0.050202	0.050718
5	1401514	1402941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	1412748	1414175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	1503477	1504972	0.002064	0.00148	0.003293	0.004694	0.007936	0.006831	0.006194	0.006302	0.007633	0.003116	0.004259	0.007989	0.025897	0.028444	0.007722	0.005849	0.005863	0.004665	0.026865	0.025902
5	1506183	1507175	0.013017	0.009891	0.015829	0.007175	0.016997	0.015499	0.021976	0.023131	0.017816	0.006241	0.010935	0.022605	0.033704	0.033466	0.016479	0.02077	0.012672	0.007408	0.033993	0.033721
5	1517819	1519362	0.00235	0.00229	0.003629	0.018585	0.029759	0.031054	0.029607	0.006711	0.029732	0.023246	0.030566	0.031224	0.042025	0.036167	0.028378	0.030845	0.021613	0.019326	0.039809	0.042139
5	1526262	1526546	0.001895	0.001754	0.008765	0.00788	0.006535	0.00634	0.028751	0.024362	0.010651	0.00778	0.001743	0.005837	0.055752	0.051954	0.0	0.0	0.006877	0.007806	0.054722	0.055699
5	1558189	1558565	0.01048	0.006158	0.010074	0.000728	0.00733	0.006945	0.004032	0.009525	0.006749	0.000385	0.012321	0.004364	0.025498	0.028643	0.01595	0.014589	0.005238	0.00145	0.026696	0.025779
5	1566737	1568024	0.007176	0.005962	0.009148	0.003155	0.012331	0.014663	0.014392	0.014001	0.012689	0.004905	0.011521	0.0172	0.037993	0.040352	0.011176	0.013684	0.008093	0.003671	0.03889	0.03808
5	1569771	1571297	0.004993	0.009472	0.008959	0.006802	0.013401	0.009984	0.015142	0.018082	0.013704	0.008623	0.01707	0.017873	0.029956	0.029831	0.007497	0.022184	0.009689	0.007438	0.02991	0.030046
5	1576065	1577499	0.000843	0.002613	0.002866	0.001892	0.004439	0.004499	0.006764	0.007569	0.004843	0.002754	0.013252	0.009464	0.019917	0.020723	0.012048	0.016463	0.002955	0.002604	0.020223	0.020189
5	1593528	1594440	0.000115	0.004459	0.005268	0.002156	0.017984	0.020628	0.0126	0.017258	0.017048	0.013615	0.033141	0.023213	0.028725	0.032859	0.032888	0.037103	0.0094	0.004075	0.030296	0.029128
5	1595962	1597450	0.024416	0.025543	0.02641	0.010805	0.02873	0.02519	0.029364	0.030611	0.028871	0.019671	0.027622	0.016562	0.03832	0.043703	0.032434	0.028906	0.021042	0.011854	0.040486	0.038579
5	1605525	1607071	0.003028	0.012256	0.00623	0.012457	0.016756	0.015982	0.016629	0.013253	0.016746	0.016367	0.026763	0.022548	0.028665	0.029539	0.02608	0.024752	0.013158	0.013333	0.028997	0.0289
5	1608122	1609576	0.003666	0.009801	0.007119	0.004223	0.017751	0.016705	0.019074	0.014859	0.017981	0.00332	0.016506	0.014554	0.020333	0.019275	0.021845	0.023126	0.010583	0.004977	0.019931	0.020386
5	1617696	1619210	0.001533	0.00785	0.003947	0.003137	0.011884	0.011042	0.014745	0.009276	0.012361	0.004823	0.017279	0.015618	0.015437	0.015442	0.018447	0.017244	0.007022	0.004006	0.015439	0.01547
5	1643802	1644777	0.002427	0.010465	0.006212	0.008139	0.011579	0.011037	0.014258	0.014573	0.012045	0.008891	0.017633	0.02564	0.02925	0.029147	0.015126	0.014857	0.008965	0.008726	0.029211	0.029297
5	1646567	1646974	0.000502	0.008403	0.002804	0.004008	0.002755	0.001483	0.008638	0.007611	0.003778	0.003545	0.023166	0.013362	0.026486	0.025735	0.022317	0.020221	0.002913	0.005194	0.026201	0.02654
5	1657272	1657536	0.005609	0.0046	0.005815	0.001871	0.003891	0.004807	0.005712	0.007648	0.004024	0.002505	0.03458	0.033174	0.033174	0.034911	0.037004	0.038826	0.002322	0.003882	0.03331	0.033262
5	1667014	1668574	0.000297	0.000503	0.001243	0.006062	0.011655	0.013734	0.008682	0.003498	0.011138	0.006189	0.015034	0.009687	0.018894	0.018713	0.01551	0.012492	0.007925	0.00662	0.018862	0.018908
5	1723702	1725091	0.004674	0.008864	0.007403	0.006183	0.012203	0.015657	0.014269	0.013551	0.012566	0.012294	0.017988	0.012667	0.028825	0.031446	0.019973	0.019155	0.008832	0.006911	0.029818	0.028835
5	1726038	1727548	0.007273	0.005507	0.009932	0.00316	0.015324	0.014885	0.01226	0.016489	0.014791	0.002754	0.012521	0.00997	0.01313	0.016963	0.018026	0.015553	0.009534	0.003735	0.014586	0.013257
5	1728095	1728804	0.012247	0.012374	0.015651	0.001435	0.018321	0.018162	0.01706	0.023823	0.018101	0.001363	0.019173	0.006497	0.025511	0.03358	0.022721	0.025352	0.011007	0.002526	0.028577	0.02577
5	1728973	1729655	0.007277	0.004183	0.008791	0.002192	0.015594	0.01413	0.019689	0.012778	0.016296	0.002448	0.021608	0.010698	0.045624	0.038776	0.020474	0.02489	0.009292	0.003388	0.043007	0.04564
5	1746678	1747247	0.001138	0.009085	0.003849	0.005288	0.007351	0.011173	0.015928	0.009638	0.008843	0.014128	0.018609	0.015977	0.019995	0.017313	0.01205	0.016447	0.005732	0.006105	0.019019	0.020192
5	1755019	1755407	0.000384	0.003581	0.005042	0.000786	0.003188	0.002774	0.013589	0.015948	0.004997	0.000415	0.035036	0.015839	0.006841	0.0092	0.037478	0.027314	0.001872	0.002893	0.007738	0.007431
5	1771893	1772430	0.004294	0.009626	0.008561	0.005459	0.023413	0.020446	0.018958	0.018331	0.022638	0.012072	0.02592	0.024903	0.025898	0.032039	0.020593	0.021143	0.013841	0.006725	0.028233	0.026137
5	1772584	1773084	0.006979	0.003493	0.01142	0.003642	0.018811	0.016423	0.016129	0.021785	0.018497	0.00396	0.021248	0.017578	0.008885	0.015705	0.026526	0.021956	0.011336	0.00473	0.011477	0.009169
5	1774523	1775502	0.011454	0.002809	0.012524	0.006358	0.01824	0.018305	0.016954	0.015893	0.018016	0.007826	0.026559	0.023202	0.045194	0.043116	0.021773	0.019918	0.012742	0.007604	0.044407	0.045266
5	1782412	1782884	0.009445	0.008096	0.011187	0.008569	0.016191	0.013376	0.019508	0.015958	0.01668	0.013939	0.023327	0.015536	0.053022	0.054038	0.020822	0.024629	0.01221	0.009488	0.053341	0.053088
5	1787241	1787663	0.000854	0.012665	0.009022	0.000919	0.003357	0.008378	0.030047	0.027576	0.007999	0.006012	0.022954	0.017044	0.022954	0.020468	0.020468	0.039007	0.00207	0.002277	0.022009	0.023197
5	1898171	1898621	0.012231	0.013154	0.014146	0.010166	0.020381	0.015449	0.024743	0.018665	0.02114	0.013801	0.02837	0.017209	0.041943	0.039532	0.024789	0.021484	0.015418	0.011285	0.041109	0.041855
5	1905898	1906220	0.002841	0.000774	0.003045	0.002392	0.002781	0.003015	0.002634	0.003727	0.002755	0.002863	0.044992	0.005343	0.026815	0.028108	0.046195	0.043731	0.002641	0.005038	0.027307	0.027435
5	1906688	1907259	0.001415	0.002498	0.002076	0.000935	0.00547	0.005828	0.005061	0.003566	0.005399	0.001607	0.022981	0.008995	0.032455	0.029398	0.021393	0.020323	0.003164	0.002294	0.031294	0.032397
5	1916642	1917141	0.006077	0.009	0.008676	0.004489	0.018699	0.018456	0.014258	0.014658	0.017927	0.007075	0.018806	0.038403	0.035774	0.044632	0.019316	0.0155	0.011478	0.005378	0.03914	0.035938
5	1959408	1960927	0.004644	0.008482	0.007323	0.003005	0.00853	0.00767	0.013532	0.013413	0.0094	0.004531	0.014336	0.007062	0.019726	0.021918	0.013504	0.021382	0.005867	0.003703	0.020559	0.019891
5	1990334	1991483	0.002216	0.000807	0.00233	5.5e-05	0.002255	0.001271	0.000463	0.000604	0.002312	0.000164	0.003941	0.001332	0.0	0.0	0.003635	0.001739	0.001423	0.000705	0.0	0.0
5	2023224	2024373	0.002621	0.002377	0.002821	0.00042	0.001971	0.00096	0.001753	0.002257	0.002104	0.000466	0.000626	0.003452	0.0	0.0	0.000623	0.00087	0.001482	0.00044	0.0	0.0
5	2045259	2045668	0.01926	0.013043	0.022768	0.012427	0.026146	0.031137	0.025893	0.031686	0.026153	0.008628	0.026971	0.02784	0.02958	0.043714	0.04681	0.034007	0.019922	0.013317	0.034959	0.02984
5	2058536	2059087	0.00396	0.007389	0.004701	0.005355	0.018183	0.015554	0.019505	0.006117	0.018422	0.00474	0.022753	0.024735	0.020256	0.02068	0.018388	0.020871	0.011251	0.006432	0.020404	0.020473
5	2079769	2080855	0.002609	0.002103	0.004421	0.001441	0.013233	0.012452	0.014504	0.008824	0.013454	0.001088	0.010134	0.011974	0.022554	0.029996	0.016414	0.017249	0.007224	0.001976	0.025386	0.022683
5	2080858	2081549	0.006717	0.0044	0.010713	0.003553	0.029143	0.028426	0.027636	0.020538	0.028881	0.003865	0.03144	0.027454	0.041211	0.034172	0.031007	0.032428	0.016182	0.005273	0.038536	0.041372
